description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                In a film designed to bring smiles to the post-toddler set on up to perhaps their seven-year-old siblings, this animated story by Arna Selznick (only the third woman in cinematic history to direct a full-length animated feature) is about the popular Care Bears. These loving creatures inhabit a realm in the clouds called Care-A-Lot, and their purpose in life is to get the humans down below to share their good feelings with each other. They watch over human children with large telescopes and help those children who need help. The Care Bears have their work cut out for them, because Nicolas, a lonely magician's assistant, is about to fall under the evil influence of a bad spirit who lives in an ancient magic book -- it seems Nicolas will do just about anything for friends. Aside from Nicolas, Kim (Cree Summer) and Jason (Sunny Besen Thracher) are in trouble because they are starting not to trust people after suffering many disappointments. Mickey Rooney is the voice of Mr. Cherrywood, the owner of an orphanage.
            ","G
                    ",Arna Selznick,NA,NA,Peter Sauder,NA,NA,NA,"Dec 31, 1985
                        ","Aug 6, 2002
                        ","
                            76 minutes
                        ","
                        MGM
                    ","
                Georgia Engel
            ","
                Harry Dean Stanton
            ","
                Mickey Rooney
            ","
                Sunny Besenthrasher
            ","
                Jackie Burroughs
            ","
                Eva Almos
            ","
                                The Care Bears Movie
                            ",1985,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Animation, 
                        
                        Comedy, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",50,6,58,18,132633,5.06,6,3,3.52,417,300,744,https://www.rottentomatoes.com/m/care_bears_movie
"
                Ten passengers on a red-eye flight from L.A. to Boston discover that they are not the only people on the plane, but after making an emergency landing in Bangor, Maine, they discover that they are the only people on the planet. This film was based off the Stephen King short story Four Past Midnight.
            ","PG-13 (violence)
                    ",Tom Holland,NA,NA,Tom Holland,Stephen King,NA,NA,"May 14, 1995
                        ","Aug 21, 2001
                        ","
                            180 minutes
                        ","
                        Republic Pictures Home Video
                    ","
                Patricia Wettig
            ","
                Bronson Pinchot
            ","
                Dean Stockwell
            ","
                Kate Maberly
            ","
                Mark Lindsay Chapman
            ","
                Christopher Collet
            ","
                                Stephen King's 'The Langoliers'
                            ",1995,"While not without its fair share of thrills, The Langoliers suffers from a meandering pace and dubious characterizations.","
                        
                        Horror, 
                        
                        Science Fiction & Fantasy, 
                        
                        Television
                        
                    ",52,23,46,22,133117,5.21,7,7,3.12,1024,1215,1746,https://www.rottentomatoes.com/m/stephen_kings_the_langoliers
"
                The United Kingdom in the near future. Civil war rages, and martial law has been declared by a military government hellbent on squashing the opposition. A woman (Scottish BAFTA nominee Shauna MacDonald, The Descent) wakes up in a blindingly white cuboid cell, where General Zakarian (Oded Fehr) uses increasingly sophisticated and cruel methods to torture her for information -- information she claims not to have. As questions of trust are placed both on captor and captive, they find themselves embroiled in an increasingly spiraling journey into the nature of authority.
            ","NR
                    ",Paul Raschid,NA,NA,Paul Raschid,NA,NA,NA,"Mar 29, 2019
                        ","Mar 29, 2019
                        ","
                            89 minutes
                        ","
                        Dark Sky Films
                    ","
                Shauna Macdonald
            ","
                Oded Fehr
            ","
                Amrita Acharia
            ","
                Nicholas Farrell
            ","
                Sharon Maughan
            ",NA,White Chamber,NA,No consensus yet.,"
                        
                        Horror, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",43,7,20,35,133050,5.75,0,2,2.21,7,28,42,https://www.rottentomatoes.com/m/white_chamber
"
                Perhaps the least seen but most talked about film of Robert Altman's career, Quintet is a somber science fiction tale that takes place after a nuclear holocaust has thrown the world into another Ice Age. A man named Essex (Paul Newman) and his pregnant wife Vivia (Brigitte Fossey) are wandering the desolate, frozen landscape and attempting to find Essex's brother, Francha (Tom Hill). They finally locate him in a frozen city, occupied by a number of apocalyptic survivors who who pass their time playing a mysterious game called ""Quintet."" No one is able to explain just how it is played, but Grigor (Fernando Rey) appears to act as the referee, and the stakes of the game are unusually high - losing means being thrown out into the snow and devoured by Rottweilers. Francha is soon killed, not as a casualty of Quintet per se, but for playing an assassination game on the side to relieve his own ennui. As 'collateral damage,', Vivia and the rest of Francha's family are soon extinguished as well. Essex is not happy with the way they've been rubbed out, but as he attempts to seek revenge, he is only drawn deeper into the lethal competition of Quintet. While this picture received negative reviews on its initial release, in retrospect it is worth noting that the photography (by Jean Boffety) and production design (by Leon Ericksen) are beautiful and striking, and that the film boasts one of Altman's strongest international casts, including Vittorio Gassman, Nina Van Pallandt, and Bibi Andersson, as befits its European-art-movie ambiance; the influence of the equally opaque, allegorical, game-playing Last Year at Marienbad (1961) is especially strong. ~ Mark Deming, Rovi
            ","R
                    ",Robert Altman,NA,NA,Patricia Resnick,Robert Altman,Frank Barhydt,NA,"Feb 9, 1979
                        ","Apr 25, 2006
                        ","
                            118 minutes
                        ","
                        Fox
                    ","
                Paul Newman
            ","
                Vittorio Gassman
            ","
                Bibi Andersson
            ","
                Fernando Rey
            ","
                Brigitte Fossey
            ","
                Nina Van Pallandt
            ",Quintet,NA,No consensus yet.,"
                        
                        Drama, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",20,10,38,578,133004,3.19,2.25,2,2.76,52,86,123,https://www.rottentomatoes.com/m/quintet
"
                As the result of an unorthodox scientific experiment, a woman gives birth to a group of murderous, sexless mutant children. It is up to her ex-husband to discover the truth and stop this brood's rampage before he and his daughter become the next victims in this disturbing, graphic horror film.
            ","R
                    ",David Cronenberg,NA,NA,David Cronenberg,NA,NA,NA,"May 25, 1979
                        ","Aug 26, 2003
                        ","
                            92 minutes
                        ","
                        New World
                    ","
                Oliver Reed
            ","
                Samantha Eggar
            ","
                Art Hindle
            ","
                Nuala Fitzgerald
            ","
                Cindy Hinds
            ","
                Henry Beckman
            ","
                                The Brood
                            ",1979,"The Brood is a grotesque, squirming, hilariously shrill exploration of the bizarre and deadly side of motherhood.","
                        
                        Horror, 
                        
                        Science Fiction & Fantasy
                        
                    ",81,21,68,9,133890,7.16,2.5,3,3.56,1428,683,1479,https://www.rottentomatoes.com/m/brood
"
                In Paul Verhoeven's wild sci-fi action movie Total Recall, Arnold Schwarzenegger plays a 21st-century construction worker who discovers that his entire memory of the past derives from a memory chip implanted in his brain. Schwarzenegger learns that he's actually a secret agent who had become a threat to the government, so those in power planted the chip and invented a domestic lifestyle for him. Once he has realized his true identity, he travels to Mars to piece together the rest of his identity, as well as to find the man responsible for his implanted memory. Verhoeven has created a fast, furious action film with Total Recall, filled with impressive stunts and (literally) eye-popping visuals. Though the film bears only a passing resemblance to the Philip K. Dick short story it was based on (""We Can Remember It For You Wholesale""), the movie is an entertaining, if very violent, ride. ~ Stephen Thomas Erlewine, Rovi
            ","R
                    ",Paul Verhoeven,NA,NA,Gary Goldman,Ronald Shusett,Dan O'Bannon,NA,"Jun 1, 1990
                        ","Aug 29, 2000
                        ","
                            113 minutes
                        ","
                        TriStar Pictures
                    ","
                Arnold Schwarzenegger
            ","
                Rachel Ticotin
            ","
                Sharon Stone
            ","
                Ronny Cox
            ","
                Michael Ironside
            ","
                Marshall Bell
            ","
                                Total Recall
                            ",1990,"Under Paul Verhoeven's frenetic direction, Total Recall is a fast-paced rush of violence, gore, and humor that never slacks.","
                        
                        Action & Adventure, 
                        
                        Drama, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",82,68,78,244,135492,7.29,6.96,19,3.82,17594,4870,13978,https://www.rottentomatoes.com/m/total_recall
"
                The acclaimed Trainspotting trio (director Danny Boyle, producer Andrew Macdonald, scripter John Hodge) reunited for this update of '30s screwball comedies and '40s fantasies, such as Here Comes Mr. Jordan(1941), Angel on My Shoulder(1946), Down to Earth(1947), and the 1946 Stairway to Heaven (co-directed by Macdonald's grandfather, Emeric Pressburger). Tossed together for $12 million, the result is a combination salad, a surreal salmagundi with an added animated sequence for lagniappe. In Heaven, Gabriel (Dan Hedaya) sends angels O'Reilly (Holly Hunter) and Jackson (Delroy Lindo) down to Earth to make two people fall in love. If the angels fail, they must remain on Earth. The target couple: well-to-do Celine (Cameron Diaz) and impoverished, aspiring novelist Robert (Ewan McGregor), a janitor at the corporation owned by her wealthy father, Naville (Ian Holm). Robert loses his job, kidnaps Celine, and the two retreat to a mountain hideout where they discuss splitting the ransom. O'Reilly and Jackson plan to make Robert and Celine love each other by putting them in jeopardy, so the two angels get hired on by Naville as bounty hunters. Although Robert and Celine argue, they also sing and dance together at a local karaoke bar, a scene evocative of both Dennis Potter's Karaoke and the memorable karaoke performance by Cameron Diaz in My Best Friend's Wedding. The angels make few gains, but when Jackson is on the brink of killing Robert, Celine comes to his rescue. Naville cancels Celine's credit card, so she robs a bank. Robert is shot during the robbery, and Celine has dentist Elliot (Stanley Tucci) remove the bullet. Robert awakens, finds the two together, and knocks out Elliot, prompting an argument that leads Celine and Robert to separate. Plagued by their own problems, the angels kidnap Celine themselves, and as complications mount, Gabriel eventually has God intervene. Filmed in Utah, although Hodge originally planned the story to take place in France and England. ~ Bhob Stewart, Rovi
            ","R (for violence and language)
                    ",Danny Boyle,Bronwen Hughes,NA,John Hodge,NA,NA,NA,"Oct 24, 1997
                        ","Mar 20, 2001
                        ","
                            103 minutes
                        ","
                        Twentieth Century Fox Home Entertainment
                    ","
                Ewan McGregor
            ","
                Sandra Bullock
            ","
                Cameron Diaz
            ","
                Ben Affleck
            ","
                Holly Hunter
            ","
                Maura Tierney
            ","
                                A Life Less Ordinary
                            ",1997,"A Life Less Ordinary has an intriguing cast and stylish work from director Danny Boyle, but they're not enough to overcome the story's fatally misjudged tonal mishmash.","
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Science Fiction & Fantasy, 
                        
                        Romance
                        
                    ",39,36,59,54,135017,5.36,3.78,9,3.49,2327,1596,6943,https://www.rottentomatoes.com/m/life_less_ordinary
"
                When the Apocalypse actually happens and a billion people are raptured up to heaven, Lindsey (Kendrick) and her boyfriend Ben (Daley) are left behind in suburban Seattle. The young couple try their best to lead a normal life surrounded by talking locusts, blood rain showers, and pot-smoking wraiths. But when the Anti-Christ (Robinson) makes his home base in their neighborhood, Lindsey finds herself the object of his affection. With the help of her family, friends, and a lawn-mowing zombie neighbor, the young couple set off to stop the Anti-Christ from taking her as his bride... and just maybe, saving the world in the process.(c) Official Facebook
            ","R (for language including crude sexual references throughout, and for drug use)
                    ",Paul Middleditch,NA,NA,Chris Matheson,NA,NA,NA,"Jun 7, 2013
                        ","Aug 20, 2013
                        ","
                            85 minutes
                        ","
                        The Film Arcade
                    ","
                Craig Robinson
            ","
                Anna Kendrick
            ","
                John Francis Daley
            ","
                Tom Lennon
            ","
                Rob Corddry
            ","
                Ana Gasteyer
            ","
                                Rapture-Palooza
                            ",2013,No consensus yet.,"
                        
                        Comedy, 
                        
                        Horror, 
                        
                        Science Fiction & Fantasy
                        
                    ",25,20,30,2,135905,4.18,5.25,6,2.64,342,813,673,https://www.rottentomatoes.com/m/rapture_palooza
"
                On Erin Island, an idyllic fishing village off the coast of Ireland, charming but somewhat work-shy Ciaran O'Shea, is tasked with greeting Lisa Nolan, a straight-laced young officer who has arrived from the mainland. Not that there is much for them to do, aside from dealing with the occasional drunk, and that's usually O'Shea himself. But strange doings are afoot: the crew of a fishing boat disappears, whales start appearing dead on the shore, a local lobsterman catches a strange tentacled creature in his trap. Soon it becomes clear to O'Shea and Nolan that there's something big out there, and that it's hungry. It's time to rally the villagers, arm the troops...and head to the pub. (c) Ifc Midnight
            ","NR
                    ",Jon Wright,NA,NA,Kevin Lehane,NA,NA,NA,"Jul 19, 2013
                        ","Nov 11, 2013
                        ","
                            94 minutes
                        ","
                        IFC
                    ","
                Richard Coyle
            ","
                Ruth Bradley
            ","
                Russell Tovey
            ","
                Lalor Roddy
            ","
                David Pearse
            ","
                Bronagh Gallagher
            ","
                                Grabbers
                            ",2013,No consensus yet.,"
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Horror, 
                        
                        Science Fiction & Fantasy
                        
                    ",72,32,51,2,135848,6.23,5.81,9,3.27,611,581,928,https://www.rottentomatoes.com/m/grabbers
"
                A boy and his dragon unite to fight evil in this fantasy. Bowen (Dennis Quaid), a Knight of The Old Code in Medieval times, is summoned by Aislinn the Queen (Julie Christie) to the bedside of her son, Einon, who is also Bowen's student. Einon has been wounded and is near death; with his heart about to give out, Bowen calls upon Draco (voice of Sean Connery), the mightiest dragon in the land, asking for a sliver of his mighty heart so that the boy might survive. Draco makes Bowen pledge that when Enion grows to adulthood and becomes king, he will rule with fairness and compassion before the beast will donate a piece of his heart. Einon agrees to the pledge, but years later, the adult Einon (David Thewlis) has become a cruel despot, in no way good on his promises. Bowen, angry at Einon's betrayal, is convinced that the dragon is somehow responsible and goes on a spree, killing the mammoth reptiles at a fevered pace. However, when Bowen once again encounters Draco, the dragon convinces him that a dragon-slayer who has killed the last dragon also puts himself out of a job; Draco and Bowen work out a business arrangement, where the monster ""attacks"" villages and Bowen is paid to ""kill"" him. In time, however, Draco and Bowen realize that they must set aside their lucrative business in order to challenge the authority of the evil ruler. Draco the Dragon was the first fully-computer animated character to have a speaking part along side flesh and blood actors in a film; Sean Connery's recording sessions as the voice of Draco were recorded on video as well as audio tape, so that his facial expressions and mouth movements could be adapted to the character. ~ Mark Deming, Rovi
            ","PG-13 (adult situations/language, violence)
                    ",Rob Cohen,NA,NA,Charles Edward Pogue,Charles E. Pogue,Patrick Read Johnson,NA,"May 31, 1996
                        ","Feb 24, 1998
                        ","
                            108 minutes
                        ","
                        MCA Universal Home Video
                    ","
                Dennis Quaid
            ","
                David Thewlis
            ","
                Pete Postlethwaite
            ","
                Dina Meyer
            ","
                Julie Christie
            ","
                Jason Isaacs
            ","
                                Dragonheart
                            ",1996,"Dragonheart gives us medieval action, a splendidly mulleted Dennis Quaid, and Sean Connery as a talking dragon -- and, unfortunately, a story that largely fails to engage.","
                        
                        Action & Adventure, 
                        
                        Drama, 
                        
                        Science Fiction & Fantasy
                        
                    ",50,30,60,326,134474,5.66,6.65,5,3.54,4112,2715,23764,https://www.rottentomatoes.com/m/dragonheart
"
                Spike Jonze takes the helm for this comedy about a withdrawn writer (Joaquin Phoenix) who falls in love with his computer's highly advanced operating system. ~ Jason Buchanan, Rovi
            ","R (for language, sexual content and brief graphic nudity)
                    ",Spike Jonze,NA,NA,Spike Jonze,NA,NA,NA,"Dec 18, 2013
                        ","May 13, 2014
                        ","
                            126 minutes
                        ","
                        Warner Bros. Pictures
                    ","
                Joaquin Phoenix
            ","
                Amy Adams
            ","
                Scarlett Johansson
            ","
                Rooney Mara
            ","
                Chris Pratt
            ","
                Olivia Wilde
            ",Her,NA,"Sweet, soulful, and smart, Spike Jonze's Her uses its just-barely-sci-fi scenario to impart wryly funny wisdom about the state of modern human relationships.","
                        
                        Drama, 
                        
                        Science Fiction & Fantasy, 
                        
                        Special Interest, 
                        
                        Romance
                        
                    ",95,273,82,101,136755,8.5,8.52,53,4.04,39342,8565,47655,https://www.rottentomatoes.com/m/her
"
                A young woman grieves for her father while unaware of the magical world around her.
            ","NR
                    ",Emily Hubley,NA,NA,Emily Hubley,NA,NA,NA,"Feb 20, 2009
                        ","Sep 1, 2009
                        ","
                            85 minutes
                        ","
                        Orchard Pictures
                    ","
                Lily Rabe
            ","
                Kevin Corrigan
            ","
                Sakina Jaffrey
            ","
                H. Jon Benjamin
            ","
                Xander Berkeley
            ","
                Daniel London
            ","
                                The Toe Tactic
                            ",2009,No consensus yet.,"
                        
                        Animation, 
                        
                        Drama, 
                        
                        Science Fiction & Fantasy
                        
                    ",44,9,38,170,134902,4.86,5.5,4,2.76,8,13,16,https://www.rottentomatoes.com/m/the_toe_tactic
"
                The battle between the Jedi and the Sith comes to a thrilling conclusion in this final chapter of the Skywalker Saga. A year following the events of The Last Jedi, the remaining members of the Resistance are forced to confront their past while taking on the First Order one more time.
            ","PG-13 (for sci-fi violence and action)
                    ",J.J. Abrams,NA,NA,J.J. Abrams,Chris Terrio,NA,NA,"Dec 20, 2019
                        ","Mar 17, 2020
                        ","
                            155 minutes
                        ","
                        Walt Disney Pictures
                    ","
                Carrie Fisher
            ","
                Mark Hamill
            ","
                Adam Driver
            ","
                Daisy Ridley
            ","
                John Boyega
            ","
                Oscar Isaac
            ",Star Wars: The Rise of Skywalker,NA,"Star Wars: The Rise of Skywalker suffers from a frustrating lack of imagination, but concludes this beloved saga with fan-focused devotion.","
                        
                        Action & Adventure, 
                        
                        Science Fiction & Fantasy
                        
                    ",52,483,86,98,139516,6.15,6.27,56,3.96,141142,41543,,https://www.rottentomatoes.com/m/star_wars_the_rise_of_skywalker
"
                This is the eighth film version of Charles Dickens' most widely read story that was first published in 1843. This engaging musical by Leslie Bricusse finds Scrooge (Albert Finney) as the parsimonious miser with a heart of stone who hates the revelry of the Christmas holiday. He is visited by the ghost of his former business partner Jacob Marley (Alec Guinness) who warns Scrooge he will walk the Earth forever tormented if he fails to change his ways. He is visited by three spirits, the ghosts of Christmas Past (Edith Evans), Present (Kenneth More), and Future (Paddy Stone). Scrooge feels compassion for Tiny Tim (Richard Beaumont), the crippled but hopeful son of his underpaid and overworked bookkeeper Bob Crachit (David Collings). Laurence Naismith plays Fezziwig, Scrooge's first boss who showed great kindness and generosity to his employees. Susan Neve makes her film debut as Isabel, the fiance Scrooge jilted to focus on his love for money. Thirteen songs are performed in what has endured to be an annual holiday musical classic.
            ","G
                    ",Ronald Neame,NA,NA,Leslie Bricusse,NA,NA,NA,"Nov 5, 1970
                        ","Sep 23, 2003
                        ","
                            86 minutes
                        ","
                        National General Pictures
                    ","
                Albert Finney
            ","
                Alec Guinness
            ","
                Edith Evans
            ","
                Kenneth More
            ","
                David Collings
            ","
                Laurence Naismith
            ","
                                Scrooge
                            ",1970,No consensus yet.,"
                        
                        Drama, 
                        
                        Kids & Family, 
                        
                        Musical & Performing Arts, 
                        
                        Science Fiction & Fantasy
                        
                    ",74,19,84,9,133068,6.88,5.56,5,4.16,602,116,761,https://www.rottentomatoes.com/m/1018413-scrooge
"
                In the near future, breathable air is nonexistent. Virtually all of humanity has disappeared and those chosen to reestablish society reside in a controlled state of suspended animation. Two engineers tasked with guarding the last hope for mankind struggle to preserve their own sanity and lives while administering to their vital task at hand.
            ","PG-13 (for some violence, language and sexual references)
                    ",Christian Cantamessa,NA,NA,Christian Cantamessa,Chris Pasetto,NA,NA,"Aug 14, 2015
                        ","Oct 6, 2015
                        ","
                            94 minutes
                        ","
                        Stage 6 Films
                    ","
                Djimon Hounsou
            ","
                Norman Reedus
            ","
                Sandrine Holt
            ","
                David Nykl
            ","
                Paula Lindberg
            ","
                Peter Benson
            ","
                                Air
                            ",2015,No consensus yet.,"
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",17,12,24,975,134907,4.84,4.25,6,2.47,115,370,397,https://www.rottentomatoes.com/m/air_2015
"
                After being deemed unfit for military service, Steve Rogers volunteers for a top secret research project that turns him into Captain America, a superhero dedicated to defending America's ideals.
            ","PG-13 (for intense sequences of violence, gunplay and action throughout)
                    ",Joe Russo,Anthony Russo,NA,Christopher Markus,Stephen McFeely,Jack Kirby,NA,"Apr 4, 2014
                        ","Sep 9, 2014
                        ","
                            136 minutes
                        ","
                        Walt Disney Pictures
                    ","
                Chris Evans
            ","
                Samuel L. Jackson
            ","
                Scarlett Johansson
            ","
                Anthony Mackie
            ","
                Sebastian Stan
            ","
                Frank Grillo
            ",Captain America: The Winter Soldier,NA,"Suspenseful and politically astute, Captain America: The Winter Soldier is a superior entry in the Avengers canon and is sure to thrill Marvel diehards.","
                        
                        Action & Adventure, 
                        
                        Science Fiction & Fantasy
                        
                    ",90,295,92,281,141677,7.62,7.21,54,4.33,105851,9481,160993,https://www.rottentomatoes.com/m/captain_america_the_winter_soldier_2014
"
                When a rocket ship from the planet Marva crashlands on Earth, Krobar and Lattis, the husband and wife co-pilot team, are in for some nasty surprises. ""This world is strange to us--even different!"" There, at lovely Lake Arrowhead, the alien ""Marvins"" encounter good scientist Dr. Paul Armstrong and his wife Betty, who are in search of a mysterious meteor and the elusive element, Atmosphereum. Into this mix slithers evil scientist Fleming and a wise-cracking mutant skeleton.
            ","PG (for brief mild language)
                    ",Larry Blamire,NA,NA,Larry Blamire,NA,NA,NA,"Feb 6, 2004
                        ","Jun 22, 2004
                        ","
                            90 minutes
                        ","
                        Fragmighty
                    ","
                Larry Blamire
            ","
                Fay Masterson
            ","
                Brian Howe
            ","
                Susan McConnell
            ","
                Andrew Parks
            ","
                Jennifer Blaire
            ","
                                The Lost Skeleton of Cadavra
                            ",2004,"Lost Skeleton is clever at spoofing B-movies, but the joke isn't sustainable for its running time.","
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Science Fiction & Fantasy
                        
                    ",52,69,85,7,134515,5.89,5.96,19,4.11,781,134,530,https://www.rottentomatoes.com/m/lost_skeleton_of_cadavra
"
                Based on the shocking, true events of March 13th, 1997, when several mysterious lights appeared over Phoenix, Arizona. This unprecedented and inexplicable phenomenon became known as ""The Phoenix Lights"", and remains the most famous and widely viewed UFO sighting in history. Phoenix Forgotten tells the story of three teens who went into the desert shortly after the incident, hoping to document the strange events occurring in their town. They disappeared that night, and were never seen again. Now, on the twentieth anniversary of their disappearance, unseen footage has finally been discovered, chronicling the final hours of their fateful expedition. For the first time ever, the truth will be revealed...
            ","PG-13 (for terror, peril and some language)
                    ",Justin Barber,NA,NA,T.S. Nowlin,Justin Barber,NA,NA,"Apr 21, 2017
                        ","Aug 1, 2017
                        ","
                            80 minutes
                        ","
                        Cinelou Films
                    ","
                Florence Hartigan
            ","
                Chelsea Lopez
            ","
                Justin Matthews (XIII) 
            ","
                Luke Spencer Roberts
            ","
                Cyd Strittmatter
            ",NA,Phoenix Forgotten,NA,No consensus yet.,"
                        
                        Drama, 
                        
                        Horror, 
                        
                        Science Fiction & Fantasy
                        
                    ",41,17,40,2,132547,5.13,3.7,4,3.01,234,345,1222,https://www.rottentomatoes.com/m/phoenix_forgotten
"
                In this story, a young nobleman with an unusually strong interest in horse-breeding is being prepared to marry the wealthy niece of an American Cardinal. (Noble families which are growing impoverished try to marry off their younger generations to the heirs of wealthy commoners.) When the girl arrives at the nobleman's family mansion the day before the wedding, she is shown around the house and its treasures and is told the story of an ancestor's legendary battle against a beast. That night, she dreams of an erotic encounter with a man/beast which culminates in the death of the beast. On awakening, she finds that she has been in bed with her fianc, who is now dead. When mysterious bandages on his person are removed, he is seen to have a tail and one hand which has turned animal-like. ~ Clarke Fountain, Rovi
            ","NC17
                    ",Walerian Borowczyk,NA,NA,Walerian Borowczyk,NA,NA,NA,"Dec 5, 2014
                        ","Nov 8, 2005
                        ","
                            102 minutes
                        ","
                        Argos Films
                    ","
                Sirpa Lane
            ","
                Lisbeth Hummel
            ","
                Elisabeth Kaza
            ","
                Elizabeth Kaza
            ","
                Pierre Benedetti
            ","
                Guy Trjan
            ","
                                The Beast (La bte)
                            ",1975,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Horror, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",65,20,51,1,132652,5.75,4,6,3.17,115,111,503,https://www.rottentomatoes.com/m/the_beast_1975
"
                A disparate pair of vampiric brothers tussle for the possession of their father's powerful bloodstone in this violent horror outing that was shot on location in Transylvania.
            ","R
                    ",Ted Nicolaou,NA,NA,David Pabian,Jackson Barr,NA,NA,"Nov 23, 1999
                        ","
                            90 minutes
                        ",NA,"
                        Full Moon
                    ","
                Michael Watson
            ","
                Perry Bullington
            ","
                Robert MacDonald
            ","
                Anders Hove
            ","
                Michelle McBride
            ","
                Ivan Jorge Rado
            ",Subspecies,NA,No consensus yet.,"
                        
                        Cult Movies, 
                        
                        Horror, 
                        
                        Science Fiction & Fantasy
                        
                    ",83,6,51,2,132505,6.25,0,0,3.39,125,119,277,https://www.rottentomatoes.com/m/subspecies
"
                Justine (Kirsten Dunst) and Michael (Alexander Skarsgrd) are celebrating their marriage at a sumptuous party in the home of her sister (Charlotte Gainsbourg) and brother-in-law (Kiefer Sutherland). Meanwhile, the planet, Melancholia, is heading towards Earth... Melancholia is a psychological disaster movie from director Lars von Trier. -- (C) Official Site
            ","R (for some graphic nudity, sexual content and language)
                    ",Lars von Trier,NA,NA,Lars von Trier,NA,NA,NA,"Nov 11, 2011
                        ","Mar 13, 2012
                        ","
                            135 minutes
                        ","
                        Magnolia Pictures
                    ","
                Kirsten Dunst
            ","
                Charlotte Gainsbourg
            ","
                Alexander Skarsgrd
            ","
                Kiefer Sutherland
            ","
                John Hurt
            ","
                Charlotte Rampling
            ","
                                Melancholia
                            ",2011,"Melancholia's dramatic tricks are more obvious than they should be, but this is otherwise a showcase for Kirsten Dunst's acting and for Lars von Trier's profound, visceral vision of depression and destruction.","
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",80,200,67,44,141576,7.39,7.22,54,3.53,11506,5700,20784,https://www.rottentomatoes.com/m/melancholia_2011
"
                Independent filmmaker Sally Potter's gender-bending epic, which views four centuries of sexual politics through the eyes of a sex-switching main character, is based on the 1928 novel by Virginia Woolf. The androgynous title character is played with delicate quietude by Tilda Swinton. The story begins during the reign of the aging Queen Elizabeth I (Quentin Crisp, in a droll turn recalling his The Naked Civil Servant). Queen Elizabeth takes a shine to the attractive young Orlando and seeks out his sexual favors. In return, Elizabeth grants him a large estate, commanding him, ""Do not fade, do not wither, do not grow old."" Orlando takes the queen at her word and doesn't. When Elizabeth dies, Orlando becomes attracted to Sasha (Charlotte Valandrey), the daughter of a Russian diplomat, but she rebuffs his advances. Crushed, Orlando accepts an ambassadorship to Constantinople. After witnessing the killing of a man in battle, Orlando undergoes a change of sex, becoming a woman and returning to England, where she hobnobs with 18th-century geniuses like Jonathan Swift, Alexander Pope, and John Addison. Walking through a garden labyrinth, the time frame shifts to the 19th century, and Orlando falls in love with a handsome American (Billy Zane). Now in the 20th century, Orlando gives birth to his child and continues on.
            ","PG-13 (for some sensuality)
                    ",Sally Potter,NA,NA,Sally Potter,NA,NA,NA,"Jun 9, 1993
                        ","Aug 3, 1999
                        ","
                            93 minutes
                        ","
                        Sony Pictures Classics
                    ","
                Tilda Swinton
            ","
                Billy Zane
            ","
                Lothaire Bluteau
            ","
                Charlotte Valandrey
            ","
                Heathcote Williams
            ","
                Quentin Crisp
            ",Orlando,NA,Orlando can't match its visual delights with equally hefty narrative -- but it's so much fun to watch that it doesn't need to.,"
                        
                        Drama, 
                        
                        Science Fiction & Fantasy, 
                        
                        Romance
                        
                    ",84,57,82,8,131999,6.75,7.02,20,4.06,1466,319,1045,https://www.rottentomatoes.com/m/orlando
