description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                Meet Louise and Martine Fokkens: 69-year-old identical twins who have worked as prostitutes in Amsterdam's red light district for over 50 years. Louise is newly retired due to arthritis (""I couldn't get one leg over the other""), but Martine carries on, unable to support herself on a state pension. Between explicit scenes of her daily grind, she and Louise stroll the city in matching outfits, recounting hilariously ribald stories from a lifetime of sex work. (Discussing a client who was a chaplain, one recalls: ""Don't you remember, we even had a little confessional!"") An immensely affectionate portrait of two women who have seen and done everything (and everyone), Meet the Fokkens is a rollicking and revealing look at the world's oldest profession in the 21st century. -- (C) Kino Lorber
            ","NR
                    ",Gabrielle Provaas,Rob Schrder,NA,NA,NA,NA,NA,"Aug 8, 2012
                        ","Apr 2, 2013
                        ","
                            80 minutes
                        ","
                        Kino Lorber
                    ","
                Louise Fokkens
            ","
                Martine Fokkens
            ",NA,NA,NA,NA,"
                                Ouwehoeren (Meet the Fokkens)
                            ",2012,No consensus yet.,"
                        
                        Documentary
                        
                    ",94,17,67,2,137751,7.27,7.07,11,3.67,145,70,1344,https://www.rottentomatoes.com/m/meet_the_fokkens
"
                Once a rising star in the '70's New York art scene, 80-year-old ""boxing"" painter Ushio Shinohara is prepping for his latest show, hoping to reinvigorate his career. His wife and de facto assistant, Noriko, seeks her own recognition through her ""Cutie"" illustrations, which depict their chaotic 40-year marriage. CUTIE AND THE BOXER captures two lives united by a dedication to art-making for a touching meditation on the eternal themes of love and sacrifice. (c) Radius-TWC
            ","R (for nude art images)
                    ",Zachary Heinzerling,NA,NA,NA,NA,NA,NA,"Aug 16, 2013
                        ","Feb 4, 2014
                        ","
                            82 minutes
                        ","
                        Radius
                    ","
                Noriko Shinohara
            ","
                Robert H. Harvey
            ","
                Ushio Shinohara
            ",NA,NA,NA,"
                                Cutie And The Boxer
                            ",2013,A beautifully-made documentary that explores the challenges and richness of both marriage and art through the lens of a fascinating and complex couple.,"
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",95,74,75,4,137274,7.74,7.74,31,3.79,788,259,2561,https://www.rottentomatoes.com/m/cutie_and_the_boxer
"
                ""Ain't nothing we can't do and damn little we won't try,"" was the motto during the Unbranded ride, an unprecedented journey reminiscent of the American Frontier. Ben Masters, a young Texas horseman, set out to inspire adoptions for 50,000 wild horses and burros living in government captivity. He gathered three friends and hatched an outrageous plot to adopt, train and ride wild mustangs 3,000 miles from the Mexican border to Canada through the American West's wildest terrain. The trip is an epic journey of self-discovery, challenged friendships, and iconic landscapes that includes runaway horses, a sassy donkey, perilous mountain passes, rodeo rides, sickness, injury, and death.
            ","PG-13 (for some language and unsettling images)
                    ",Phillip Baribeau,NA,NA,NA,NA,NA,NA,"Nov 24, 2015
                        ","
                            105 minutes
                        ",NA,"
                        Gravitas Ventures
                    ","
                Ben Masters
            ","
                Ben Thamer
            ","
                Jonny Fitzsimons
            ","
                Thomas Glover
            ","
                Val Geissler
            ","
                Cindy Geissler
            ","
                                Unbranded
                            ",2015,No consensus yet.,"
                        
                        Documentary
                        
                    ",75,16,84,394,132928,5.5,5.92,9,4.26,168,33,179,https://www.rottentomatoes.com/m/unbranded
"
                Jean-Michel Cousteau and his children embark on a voyage that takes them from Fiji to the Bahamas, capturing footage of the underwater world along the way.
            ","NR
                    ",Jean-Jacques Mantello,Jean-Michel Cousteau,NA,David Chocron,Franois Mantello,Jean-Jacques Mantello,NA,"Jan 17, 2019
                        ","Jun 4, 2019
                        ","
                            82 minutes
                        ","
                        Fathom Events
                    ","
                Arnold Schwarzenegger
            ","
                Celine Cousteau
            ","
                Fabien Cousteau
            ","
                Jean-Michel Cousteau
            ",NA,NA,Wonders of the Sea,NA,No consensus yet.,"
                        
                        Documentary
                        
                    ",76,17,100,14,141761,6.41,6.88,4,4.33,9,0,16,https://www.rottentomatoes.com/m/wonders_of_the_sea_2019
"
                The Trials of Muhammad Ali is not a conventional sports documentary. Befitting its extraordinary and complex subject, the film examines Ali's life outside the ring, beginning with the announcement of his deeply held and controversial Islamic religious beliefs, and the decision to change his ""white man's name"" of Cassius Clay to Muhammad Ali. The film explores his refusal to serve in the Vietnam war, even after his status as a conscientious objector was denied, on the grounds of protesting racial injustice at home, while capturing his passion and anger in interviews and television appearances culled from a rich variety of rare archival sources. (c) KinoLorber
            ","NR
                    ",Bill Siegel,NA,NA,NA,NA,NA,NA,"Aug 23, 2013
                        ","Apr 21, 2014
                        ","
                            94 minutes
                        ","
                        Kino Lorber
                    ","
                Jerry Lewis
            ","
                Muhammad Ali
            ","
                Louis Farrakhan
            ","
                David Susskind
            ","
                Belinda Boyd
            ","
                Khalilah Camacho-Ali
            ","
                                The Trials Of Muhammad Ali
                            ",2013,"Director Bill Siegel doesn't explore any new boundaries of the documentary with The Trials of Muhammad Ali, but his subject is so inherently fascinating that the movie proves gripping in spite of its familiar beats.","
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",89,38,85,439,136438,7.51,7.7,19,3.91,91,16,242,https://www.rottentomatoes.com/m/the_trials_of_muhammad_ali_2013
"
                On June 12, 1970, Dock Ellis threw a no-hitter for the Pittsburgh Pirates. In 137 years of organized professional baseball, it's the only no-hitter tossed while the pitcher was on LSD. Dock was often embroiled in controversy on and off the field. While professional baseball hadn't fully embraced racial equality, he was an outspoken leader who lived the expression 'Black is Beautiful!' His fearlessness enabled him to become one of the most intimidating pitchers of the 70's and a trailblazer for a new wave of civil rights. (C) The Orchard
            ","NR
                    ",Jeffrey Radice,NA,NA,NA,NA,NA,NA,"Sep 5, 2014
                        ","May 24, 2016
                        ","
                            100 minutes
                        ","
                        The Orchard
                    ","
                Dock Ellis
            ",NA,NA,NA,NA,NA,"
                                No No: A Dockumentary
                            ",2014,"While taking full advantage of its subject's colorful baseball career, No No: A Dockumentary also imparts broader, thought-provoking messages that should resonate with viewers who aren't sports fans.","
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",97,31,80,602,141551,7.15,7,12,3.79,181,44,321,https://www.rottentomatoes.com/m/no_no_a_dockumentary
"
                Filmmaker Jen Senko explores the rise and popularity of conservative media by profiling her own father, a mostly apolitical Democrat who became a rabid right-winger after years of listening to talk radio. Narrated by Matthew Modine.
            ","NR
                    ",Jen Senko,NA,NA,Jen Senko,Melodie Bryant,Fiore Derosa,Kala Mandrake,"Mar 18, 2016
                        ","Mar 18, 2016
                        ","
                            95 minutes
                        ","
                        Jsenko Productions
                    ","
                Matthew Modine
            ","
                Jen Senko
            ","
                Jen Senko
            ","
                Frank Senko
            ","
                David Brock
            ","
                Eileen Senko
            ",The Brainwashing of My Dad,NA,No consensus yet.,"
                        
                        Documentary
                        
                    ",58,12,77,241,141650,7.24,5,4,3.92,83,25,106,https://www.rottentomatoes.com/m/the_brainwashing_of_my_dad
"
                Tim Jenison, a Texas based inventor, (Video Toaster, LightWave, TriCaster) attempts to solve one of the greatest mysteries in all art: How did 17th century Dutch master Johannes Vermeer (""Girl with a Pearl Earring"") manage to paint so photo-realistically - 150 years before the invention of photography? The epic research project Jenison embarks on to test his theory is as extraordinary as what he discovers. Spanning a decade, Jenison's adventure takes him to Delft, Holland, where Vermeer painted his masterpieces on a pilgrimage to the North coast of Yorkshire to meet artist David Hockney and eventually to Buckingham Palace, to see the Queen's Vermeer.
            ","PG-13 (for some strong language)
                    ",Teller,NA,NA,NA,NA,NA,NA,"Jan 31, 2014
                        ","Jun 9, 2014
                        ","
                            80 minutes
                        ","
                        Sony Pictures Classics
                    ","
                Tim Jenison
            ","
                David Hockney
            ","
                Martin Mull
            ","
                Penn Jillette
            ","
                Philip Steadman
            ","
                Colin Blakemore
            ","
                                Tim's Vermeer
                            ",2014,"Entertaining and profound in equal measure, Tim's Vermeer uses its seemingly esoteric subject to pose fascinating questions about art and obsession.","
                        
                        Documentary, 
                        
                        Drama, 
                        
                        Special Interest
                        
                    ",89,120,86,8,141717,7.35,7.72,38,4.05,1323,218,6104,https://www.rottentomatoes.com/m/tims_vermeer_2014
"
                QUEEN OF THE SUN: What Are the Bees Telling Us? is a profound, alternative look at the global bee crisis from Taggart Siegel, director of THE REAL DIRT ON FARMER JOHN. Taking us on a journey through the catastrophic disappearance of bees and the mysterious world of the beehive, this engaging and ultimately uplifting film weaves an unusual and dramatic story of the heartfelt struggles of beekeepers, scientists and philosophers from around the world including Michael Pollan, Gunther Hauk and Vandana Shiva. Together they reveal both the problems and the solutions in renewing a culture in balance with nature. -- (C) Official Site
            ","NR
                    ",Taggart Siegel,NA,NA,NA,NA,NA,NA,"Mar 25, 2011
                        ","Jan 24, 2012
                        ","
                            83 minutes
                        ","
                        Independent Pictures
                    ","
                Gunther Hauk
            ","
                Michael Pollan
            ","
                Dr. Vandana Shiva
            ","
                Raj Patel
            ","
                Carlo Petrini
            ","
                Horst Kornberger
            ","
                                Queen Of The Sun: What are the Bees Telling Us?
                            ",2011,No consensus yet.,"
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",94,33,83,863,137480,7.48,7.08,16,4.26,80,16,337,https://www.rottentomatoes.com/m/queen_of_the_sun_what_are_the_bees_telling_us_2010
"
                Journalist Norman Solomon and actor Sean Penn examine the techniques of war propaganda from Vietnam to Iraq.
            ","NR
                    ",Jeremy Earp,Loretta Alper,NA,NA,NA,NA,NA,"May 14, 2007
                        ","Mar 25, 2008
                        ","
                            72 minutes
                        ","
                        Media Education Foundation
                    ","
                Sean Penn
            ","
                Norman Solomon
            ","
                Spiro Agnew
            ","
                Christiane Amanpour
            ","
                Peter Arnett
            ","
                Wolf Blitzer
            ",War Made Easy,NA,No consensus yet.,"
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",88,16,80,981,137658,7.34,6.83,6,3.95,146,37,236,https://www.rottentomatoes.com/m/war_made_easy
"
                A celebration of both the unifying power of music and pursuit of the American dream, Made in America is an all-access backstage pass to the one-of-a-kind festival created by rap superstar Jay Z, and directed by Academy Award (R) winner Ron Howard. Featuring remarkable performances and fascinating backstage interviews with many of today's biggest music stars, Made in America shows how one giant celebration of music can change people's lives.(C) Phase 4
            ","NR
                    ",Ron Howard,NA,NA,NA,NA,NA,NA,"Jul 11, 2014
                        ","Jul 22, 2014
                        ","
                            93 minutes
                        ","
                        Phase 4 Films
                    ","
                Jay Z
            ","
                Skrillex
            ","
                Jill Scott
            ","
                Santogold
            ","
                Kanye West
            ","
                D'Angelo
            ","
                                Made in America
                            ",2014,No consensus yet.,"
                        
                        Documentary, 
                        
                        Musical & Performing Arts
                        
                    ",58,19,33,281,141697,5.22,3.4,4,2.98,16,33,121,https://www.rottentomatoes.com/m/made_in_america_2013
"
                A3Dmotion picture event movie,Katy Perry: Part of Me is a backstage pass, front row seat and intimate look at the fun, glamorous, heartbreaking, inspiring, crazy, magical, passionate, and honest mad diary of Katy. -- (C) Paramount
            ","PG (for some suggestive content, language, thematic elements and brief smoking)
                    ",Dan Cutforth,Jane Lipsitz,NA,NA,NA,NA,NA,"Jul 5, 2012
                        ","Sep 18, 2012
                        ","
                            93 minutes
                        ","
                        Paramount Pictures
                    ","
                Katy Perry
            ",NA,NA,NA,NA,NA,"
                                Katy Perry: Part of Me
                            ",2012,"Katy Perry: Part of Me succeeds on the strengths of the pop star's genuine likability, inspiring work ethic, and dazzling stage show, even if it plays somewhat like a PR puff piece at times.","
                        
                        Documentary, 
                        
                        Musical & Performing Arts
                        
                    ",76,90,72,47,141552,6.41,6.17,32,3.85,5360,2103,24281,https://www.rottentomatoes.com/m/katy_perry_part_of_me
"
                This examination of cultural and economic globalization follows Mardi Gras beads made in China by teenage girls and young women -- who work in a factory 12 to 14 hours a day, six days a week for around 10 cents an hour -- to the adults who exchange them in the 24-hour New Orleans Mardi Gras celebration.
            ","NR
                    ",David Redmon,NA,NA,NA,NA,NA,NA,"Jan 26, 2005
                        ","Jul 29, 2008
                        ","
                            74 minutes
                        ","
                        Carnivalesque Films
                    ","
                Ms. Pearl
            ","
                Roger Wong
            ","
                Ga Hong Mei
            ","
                Lio Lina
            ","
                Qui Bia
            ","
                Ling Ling
            ",Mardi Gras: Made in China,NA,No consensus yet.,"
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",68,19,90,439,132089,6.58,5.89,9,3.84,37,4,44,https://www.rottentomatoes.com/m/mardi_gras_made_in_china
"
                Advertising writer John Dullaghan makes his feature-length directorial debut with the documentary Bukowski: Born Into This. The infamous poet, novelist, and screenwriter Charles Bukowski has made a legacy of writing about hard living in a unique prose style. His work paralleled his lifestyle, leading to the autobiographical novels Women, Hollywood, and Post Office. This documentary investigates his life through archival clips, interviews, and footage of the man himself. He appears at a public reading in San Francisco's City Lights Bookstore. Conversations with Bukowski's friends, including rock star Bono and actor Sean Penn, reveals some personal stories and experiences. Bukowski: Born Into This was nominated for the Grand Jury Prize in the documentary competition at the 2003 Sundance Film Festival.
            ","R (for language and sexual content/nudity.)
                    ",John Dullaghan,NA,NA,NA,NA,NA,NA,"Jan 18, 2003
                        ","Mar 21, 2006
                        ","
                            130 minutes
                        ","
                        Magnolia Pictures
                    ","
                Charles Bukowski
            ","
                Taylor Hackford
            ","
                Linda Lee Bukowski
            ","
                Neeli Cherkovski
            ","
                Bono
            ","
                Joyce Fante
            ",Bukowski: Born into This,NA,A thoroughly engrossing documentary examining the life of talented but troubled writer Charles Bukowski.,"
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",84,49,89,2,132557,7.31,7.71,19,4.08,456,58,584,https://www.rottentomatoes.com/m/bukowski_born_into_this
"
                In the early 1970s, teenagers with disabilities faced a future shaped by isolation, discrimination and institutionalization. Camp Jened, a ramshackle camp ""for the handicapped"" in the Catskills, exploded those confines. Jened was their freewheeling Utopia, a place with summertime sports, smoking and makeout sessions awaiting everyone, and campers felt fulfilled as human beings. Their bonds endured as they migrated West to Berkeley, California -- a promised land for a growing and diverse disability community -- where friends from Camp Jened realized that disruption and unity might secure life-changing accessibility for millions.
            ","R (for some language including sexual references)
                    ",Nicole Newnham,Jim LeBrecht,NA,NA,NA,NA,NA,"Mar 25, 2020
                        ","
                            106 minutes
                        ",NA,"
                        Netflix
                    ",NA,NA,NA,NA,NA,NA,"
                                Crip Camp: A Disability Revolution
                            ",2020,"As entertaining as it is inspiring, Crip Camp uses one group's remarkable story to highlight hope for the future and the power of community.","
                        
                        Documentary
                        
                    ",100,76,89,28,134063,8.61,8.41,24,4.36,25,3,24,https://www.rottentomatoes.com/m/crip_camp_a_disability_revolution
"
                In post-industrial Ohio, a Chinese billionaire opens a new factory in the husk of an abandoned General Motors plant, hiring two thousand blue-collar Americans. Early days of hope and optimism give way to setbacks as high-tech China clashes with working-class America.
            ","NR
                    ",Julia Reichert,Steven Bognar,NA,NA,NA,NA,NA,"Aug 21, 2019
                        ","Aug 21, 2019
                        ","
                            115 minutes
                        ","
                        Netflix
                    ",NA,NA,NA,NA,NA,NA,American Factory,NA,American Factory takes a thoughtful -- and troubling -- look at the dynamic between workers and employers in the 21st-century globalized economy.,"
                        
                        Documentary
                        
                    ",96,85,79,442,134934,8.38,8.64,20,3.74,350,92,418,https://www.rottentomatoes.com/m/american_factory
"
                MONK WITH A CAMERA chronicles the life and spiritual quest of Nicholas (Nicky) Vreeland, who for the past twenty-eight years has been a Tibetan Buddhist monk. The son of a United States Ambassador, grandson of legendary Vogue editor Diana Vreeland, and a photographer by trade, Nicky left his privileged life behind to follow his true calling. He moved to India, cutting his ties with society, photography, and his pleasure-filled world, to live in a monastery with no running water or electricity. There he would spend the next 14 years studying to become a monk. Then in one of life's beautiful twists, Nicky went back to the worldly pursuit of photography in order to help his fellow monks rebuild their monastery, one of the most important of the Tibetan Buddhist tradition. His journey from being a photographer to becoming a monk and, most recently, to being appointed as the abbot of the monastery he helped to rebuild, are the core of the story.(C) Official Site
            ","NR
                    ",Tina Mascara,Guido Santi,NA,NA,NA,NA,NA,"Nov 21, 2014
                        ","Apr 7, 2015
                        ","
                            90 minutes
                        ","
                        Kino Lorber
                    ","
                Nicholas Vreeland
            ","
                John Avedon
            ","
                Tenzin Chokyi Gyatso
            ","
                Alexander Vreeland
            ","
                Khylongla Rinpoche
            ","
                Richard Gere
            ","
                                Monk With a Camera
                            ",2014,No consensus yet.,"
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",82,17,67,397,139167,6.62,7.5,7,3.67,36,18,274,https://www.rottentomatoes.com/m/monk_with_a_camera
"
                Shot before and after the unprecedented devastation of Hurricane Katrina, the documentary brings into focus the startling loss of Louisiana's rapidly disappearing coastal wetlands that are New Orleans' first line of defense against deadly storms. Told through the personal stories of four musicians, both legendary and rising, who are drawing attention to this environmental calamity. The story is both a document of Katrina's powerful effects, and a profound musical celebration of the city that has been called the ""soul of America."" It is a call to restore New Orleans and protect the vital wetlands from which the city's unique identity first arose. Shot before and after the unprecedented devastation of Hurricane Katrina, the documentary brings into focus the startling loss of Louisiana's rapidly disappearing coastal wetlands that are New Orleans' first line of defense against deadly storms. Told through the personal stories of four musicians, both legendary and rising, who are drawing attention to this environmental calamity. The story is both a document of Katrina's powerful effects, and a profound musical celebration of the city that has been called the ""soul of America."" It is a call to restore New Orleans and protect the vital wetlands from which the city's unique identity first arose.
            ","NR
                    ",Greg MacGillivray,NA,NA,Glen Pitre,NA,NA,NA,"Jul 29, 2006
                        ","Jun 5, 2007
                        ","
                            42 minutes
                        ","
                        Audubon Nature Institute
                    ","
                Allen Toussaint
            ","
                Dr. John
            ","
                Tab Benoit
            ","
                Amanda Shaw
            ","
                Chubby Carrier
            ","
                Meryl Streep
            ","
                                Hurricane on the Bayou
                            ",2006,No consensus yet.,"
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",85,20,64,895,133055,7.05,6.33,10,3.38,49,28,187,https://www.rottentomatoes.com/m/1176860-hurricane_on_the_bayou
"
                In 1985, two adventurous young mountaineers, Joe Simpson and Simon Yates, set off to climb the treacherous west face of the Siula Grande in the Peruvian Andes. They were experienced climbers, and climbed ""Alpine-style,"" climbing the mountain in ""one great push,"" without setting up ropes or base camps ahead of time. After dealing with a snowstorm and some dangerous climbing over powder formations, they reached the summit (about 21,000 feet) on the third day. The climb down proved to be far more difficult. Simpson fell and broke his leg badly. Yates decided to try to lower Simpson down the mountain, one 300-foot section of rope at a time. The climbers had run out of gas to melt snow, so they couldn't risk stopping as night came, and a violent snowstorm began. Their plodding, painful journey hit a snag when Yates inadvertently lowered Simpson over the edge of a cliff. In the storm, the men couldn't hear each other's cries, and, Yates, uncertain as to Simpson's position, and gradually sliding down the slope himself, decided to cut the rope that connected them, sending Simpson plummeting to certain death. Miraculously, Simpson survived the fall, and was faced with the prospect of getting off the mountain alone with no food, no water, and a broken leg. In Touching the Void, filmmaker Kevin Macdonald (One Day in September) tells their story, based on Simpson's book, using contemporary interviews with the two men, and a reenactment of their climb and descent, featuring Brendan Mackey as Simpson and Nicholas Aaron as Yates. Touching the Void was shown at the 2003 Toronto Film Festival. ~ Josh Ralske, Rovi
            ","R (for language)
                    ",Kevin Macdonald,NA,NA,NA,NA,NA,NA,"Jan 23, 2004
                        ","Jun 15, 2004
                        ","
                            106 minutes
                        ","
                        IFC Films
                    ","
                Brendan Mackey
            ","
                Nicholas Aaron
            ","
                Joe Simpson (III)
            ","
                Ollie Ryall
            ","
                Joe Simpson
            ","
                Simon Yates
            ",Touching the Void,NA,Gripping even though the outcome is known.,"
                        
                        Documentary, 
                        
                        Special Interest, 
                        
                        Sports & Fitness
                        
                    ",94,140,92,11,132083,8.06,7.62,42,4.26,2789,238,1601,https://www.rottentomatoes.com/m/touching_the_void
"
                A first-hand account of young athletes in the high school football-obsessed town of Massillon, OH, this first feature by director Kenneth A. Carlson was shot on high-definition video over the course of the 1999 football season of the Massillon Tigers. At the beginning of the season, the team is nursing a ""four-and-six nightmare season"" and want to redeem themselves. Meanwhile, school officials attempt to raise funds though a tax levy after defeats at the polls, but if the levy is rejected again, it may mean unemployment for much of the school personnel, including the coaches. In retaliation, the players assume a winning season which puts extra pressure on them to earn scholarships and work much harder than a standard season. Among the handful of players depicted are Ellery Moore, a black defensive end with high ambitions to get out of his small town, especially after it is revealed that he has a shady past which may have included sexual assault. The film also candidly looks at the players off the field, as they drink and taunt fellow classmates who believe that the town has a misplaced sense of priorities.
            ","R (for language and a scene of teen drinking)
                    ",Kenneth A. Carlson,NA,NA,Kenneth A. Carlson,NA,NA,NA,"Jan 19, 2001
                        ","Sep 24, 2002
                        ","
                            102 minutes
                        ","
                        IFC Films
                    ","
                Dave Irwin
            ","
                Danny Studer
            ","
                Ellery Moore
            ",NA,NA,NA,Go Tigers!,NA,"Go Tigers! is both an absorbing and evenhanded documentary, a perceptive look into the world of high school sports and its impact on a community.","
                        
                        Documentary, 
                        
                        Special Interest, 
                        
                        Sports & Fitness
                        
                    ",85,39,68,919,137664,7.16,7.33,15,3.69,66,32,93,https://www.rottentomatoes.com/m/go_tigers
"
                Feminist-minded photographer and filmmaker Lauren Greenfield details the ravaging physical and mental effects of anorexia nervosa by following four anorexic women between the ages of 15 and 30 as they struggle to recover from their illness over the course of six excruciating months at a Florida residential treatment center. As the complexity of the disorder emerges through scenes in which the afflicted struggle through dispiriting weigh-ins, revealing therapy sessions, and painful meal times, Greenfield offers a revealing look at the devastating effects of a media driven by impossibly high standards of physical beauty.
            ","NR
                    ",Lauren Greenfield,NA,NA,NA,NA,NA,NA,"Oct 21, 2006
                        ","Nov 21, 2006
                        ","
                            105 minutes
                        ","
                        HBO Documentary Films
                    ","
                Pollack Williams
            ",NA,NA,NA,NA,NA,Thin,NA,No consensus yet.,"
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",100,7,84,1,131981,7.88,7.5,1,4.06,246,47,194,https://www.rottentomatoes.com/m/thin_2006
"
                The Khmer Rouge ran what is regarded as one of the twentieth century's most brutal regimes. Yet the Killing Fields of Cambodia remain unexplained. Until now. In ENEMIES OF THE PEOPLE the men and women who perpetrated the massacres - from the foot-soldiers who slit throats to the party's ideological leader, Nuon Chea aka Brother Number Two - break a 30-year silence to give testimony never before heard or seen. Unprecedented access from top to bottom of the Khmer Rouge has been achieved through a decade of work by one of Cambodia's best investigative journalists, Thet Sambath. Sambath is on a personal quest: he lost his own family in the Killing Fields. The film is his journey to discover not how but why they died. In doing so, he hears and understands for the first time the real story of his country's tragedy. After years of visits and trust-building, Sambath finally persuades Brother Number Two to admit (again, for the first time) in detail how he and Pol Pot (the two supreme powers in the Khmer Rouge state) decided to kill party members whom they considered 'Enemies of the People'. Sambath's remarkable work goes even one stage further: over the years he befriends a network of killers in the provinces who implemented the kill policy. For the first time, we see how orders created on an abstract political level translate into foul murder in the rice fields and forests of the Cambodian plain. We have repeatedly used the expression 'for the first time'. This is because Sambath's work represents a watershed both in Cambodian historiography and in the country's quest for closure on one of the world's darkest episodes. The United Nations and the Cambodian government have set up a tribunal to try the senior leaders of the Khmer Rouge for international crimes. Brother Number Two's trial is expected to start in 2010. The trials are widely expected to deliver a form of justice but fewer expect the truth finally to come out through this process. Sambath says: ""Some may say no good can come from talking to killers and dwelling on past horror, but I say these people have sacrificed a lot to tell the truth. In daring to confess they have done good, perhaps the only good thing left. They and all the killers like them must be part of the process of reconciliation if my country is to move forward."" -- (C) Official Site
            ","NR
                    ",Rob Lemkin,Thet Sambath,NA,Rob Lemkin,Thet Sambath,NA,NA,"Jul 30, 2010
                        ","Feb 28, 2012
                        ","
                            93 minutes
                        ","
                        International Film Circuit
                    ",NA,NA,NA,NA,NA,NA,Enemies of the People,NA,No consensus yet.,"
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",100,33,85,542,136242,8.11,8,12,4.07,82,15,276,https://www.rottentomatoes.com/m/enemies-of-the-people
"
                An intimate look at the making of Francis Ford Coppola's 1979 classic Apocalypse Now, Hearts of Darkness: A Filmmaker's Apocalypse combines the usual documentary interviews with outtakes from the film and rare documentary footage, some shot on the set by Eleanor Coppola. Not long after the arrival of Francis Ford Coppola and crew in the Philippines, the shooting schedule begins spiraling out of control; the film's cost has soon far surpassed the original budget, with the ending still unwritten. As the problems mount, from lead Martin Sheen's heart attack to the disappearance of several helicopters needed for a scene (because they went to fight in a nearby war), the making of the film begins to frighteningly resemble its subject -- an unending tale of madness and obsession in the jungle. The film provides a remarkably immediate look at the filmmaking process and the personalities involved, especially Coppola, who publicly acts the autocrat but privately proclaims his belief that he is making an awful film, and Marlon Brando, whose rambling, mumbled improvisations are among the documentary's highlights. Even more impressively, the documentary explores how, despite the chaotic environment, the filmmakers somehow managed to produce an acclaimed, lasting work of art.
            ","R
                    ",Fax Bahr,George Hickenlooper,Eleanor Coppola,Fax Bahr,George Hickenlooper,NA,NA,"May 1, 1991
                        ","Nov 20, 2007
                        ","
                            96 minutes
                        ","
                        Showtime Network
                    ","
                Francis Ford Coppola
            ","
                Marlon Brando
            ","
                Eleanor Coppola
            ","
                John Milius
            ","
                George Lucas
            ","
                Tom Sternberg
            ",Hearts of Darkness: A Filmmaker's Apocalypse,NA,"Chronicling the filming of Apocalypse Now through Eleanor Coppola's empathetic and frank point of view, Hearts of Darkness is a revelatory investigation of moviemaking and how creative obsession can impact an artist's family.","
                        
                        Documentary, 
                        
                        Special Interest, 
                        
                        Television
                        
                    ",100,25,94,9,133684,8.56,8.34,8,4.33,1688,101,"2241,""rating",https://www.rottentomatoes.com/m/hearts_of_darkness_a_filmmakers_apocalypse
"
                An intimate and earnest examination of race, gender identity, and the definition of ""family,"" this sociological documentary chronicle filters said themes through the eyes of Avery Klein-Cloud, an intelligent and generally well-adjusted teenager from Brooklyn with decidedly unusual circumstances. Though African-American herself, Avery grew up with two Jewish lesbian foster mothers, who also adopted two boys, one Korean and the other of mixed ethnicity. Encouraged by both mothers to get in touch with her biological mom for the first time, Avery writes a letter to the woman, but this decision sparks a profound identity crisis in Avery and contributes to increasingly disturbing behavior. As she questions who she is, she also begins spending lengthy periods of time away from home, drops out of school, and suffers from feelings of isolation and abandonment--and her plan to attend university on a track-and-field scholarship seems increasingly unlikely. What therefore commences as a meaningful journey of self-enlightenment regresses into a far more dangerous personal crisis for the young woman.
            ","NR
                    ",Nicole Opper,NA,NA,Avery Klein-Cloud,Nicole Opper,NA,NA,"Jan 29, 2010
                        ","Aug 17, 2010
                        ","
                            78 minutes
                        ","
                        First Run Features
                    ","
                Avery Klein-Cloud
            ",NA,NA,NA,NA,NA,Off and Running,NA,No consensus yet.,"
                        
                        Documentary
                        
                    ",87,15,73,155,134345,7.08,7.2,5,3.77,24,9,37,https://www.rottentomatoes.com/m/off_and_running_2010
