description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                A pair of brothers dodge the law while trying to locate their long-lost father in this third feature from independent New York filmmaker Hal Hartley. Robert John Burke stars as Bill McCabe, a failed computer thief who's just been doublecrossed by his girlfriend and partner. Vowing revenge on the next beautiful blonde he encounters, Bill meets up with his younger brother Dennis (William Sage), a philosophy student concerned about their father William (John A. MacKay). It seems the McCabe paterfamilias was a former major league shortstop who became an anarchist bomber in the 1960s, nearly blowing up the Pentagon. On the run for twenty-three years, William was recently caught by the FBI but escaped again. Based on information from their mother, the McCabes travel to Long Island, where William may be hiding. Along the way, the brothers meet the epileptic Elina (Elina Lowensohn) and her friend Kate (Karen Sillas), a beautiful blonde with whom Bill is instantly smitten. While Dennis figures out that Elina is somehow connected to William, Bill contends with Kate's ex-con husband Jack (Joe Stevens) and Jack's best friend Martin (Martin Donovan), both of whom are also in love with her. ~ Karl Williams, Rovi
            ","R
                    ",Hal Hartley,NA,NA,Hal Hartley,NA,NA,NA,"Jan 1, 1992
                        ","Jan 27, 2004
                        ","
                            105 minutes
                        ","
                        Zenith Entertainment
                    ","
                Robert John Burke
            ","
                Bill Sage
            ","
                Karen Sillas
            ","
                Elina Lwensohn
            ","
                Holly Marie Combs
            ","
                Martin Donovan
            ","
                                Simple Men
                            ",1992,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Comedy, 
                        
                        Romance
                        
                    ",91,11,89,3,132540.0,7.1,6.5,2,4.1,369,47,292,https://www.rottentomatoes.com/m/simple_men
"
                From the director of ""OUR CHILDREN"", comes the stark story of Boris (Cdric Kahn) and Marie (Brnice Bejo), a couple who have decided to separate after 15 years together. They have two girls that they adore. However, cash-strapped Boris is still living in the family home. When all is said and done, neither of the two is willing to give up.Now this apartment is a war zone and their situation a nightmare. Joachim Lafosse captures with great magnitude, the painfully intimate, harrowingly fascinating drama about the emotional and financial complexities of a separation and the complexity of the end of a long love story.
            ","NR
                    ",Joachim Lafosse,NA,NA,Fanny Burdino,Joachim Lafosse,Mazarine Pingeot,Thomas van Zuylen,"Aug 9, 2017
                        ","Nov 21, 2017
                        ","
                            100 minutes
                        ","
                        Distrib Films US
                    ","
                Brnice Bejo
            ","
                Cdric Kahn
            ","
                Marthe Keller
            ","
                Catherine Sale
            ","
                Tibo Vandenborre
            ",NA,After Love (L'conomie du couple),NA,"After Love isn't easy viewing, but its brutally honest examination of a crumbling family offers powerful performances and penetrating insights that make it well worth the effort.","
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",88,49,75,423,140403.0,7.22,6.72,16,3.68,38,13,312,https://www.rottentomatoes.com/m/after_love
"
                Writer/director Olivier Dahan (Crimson Rivers II) helmed La Vie en Rose, the screen biopic of tragic French songstress Edith Piaf. Marion Cotillard portrays Piaf, the superstar once raised as a young girl by her grandmother in a Normandy bordello, then discovered on a French street corner -- as a complete unknown -- by cabaret proprietor Louis Leple (Grard Depardieu). The film segues breezily between various episodes from Piaf's life -- such as her lover, French boxer Marcel Cerdan's (Jean-Pierre Martins) championship bout in mid-'40s New York; her period in Hollywood during the '50s; Piaf's abandonment as a young girl by her contortionist father (and earlier by her mother, a street singer); her brushes with the law as an adult; and her 1951 car accident and subsequent morphine addiction that caused her to age well beyond her years and left her barely mobile; and, through it all, her ability (like Billie Holiday) to funnel personal tragedy and emotional struggles into her vocalizations -- dazzling audiences in the process. ~ Nathan Southern, Rovi
            ","PG-13 (for substance abuse, sexual content, brief nudity, language and thematic elements)
                    ",Oliver Dahan,Olivier Dahan,NA,Isabelle Sobelman,Olivier Dahan,NA,NA,"Feb 14, 2007
                        ","Nov 13, 2007
                        ","
                            136 minutes
                        ","
                        Picturehouse
                    ","
                Marion Cotillard
            ","
                Sylvie Testud
            ","
                Jean-Paul Rouve
            ","
                Grard Depardieu
            ","
                Pascal Greggory
            ","
                Emmanuelle Seigner
            ","
                                La Vie en Rose (La Mome)
                            ",2007,"The set design and cinematography are impressive, but the real achievement of La Vie en Rose is Marion Cotillard's mesmerizing, wholly convincing performance as Edith Piaf.","
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",74,150,84,130,133987.0,6.84,6.44,47,4.04,17398,3344,28710,https://www.rottentomatoes.com/m/la_vie_en_rose
"
                Filmed in Dominique Abel and Fiona Gordon's signature whimsical style, LOST IN PARIS stars the filmmakers as a small-town Canadian librarian and a strangely seductive, oddly egotistical vagabond. When Fiona's (Gordon) orderly life is disrupted by a letter of distress from her 88-year-old Aunt Martha (delightfully portrayed by Academy Award (R)-nominee Emmanuelle Riva) who is living in Paris, Fiona hops on the first plane she can and arrives only to discover that Martha has disappeared. In an avalanche of spectacular disasters, she encounters Dom (Abel), the affable, but annoying tramp who just won't leave her alone. Replete with the amazing antics and intricately choreographed slapstick that has come to define Abel and Gordon's work, LOST IN PARIS is a wondrously fun and hectic tale of peculiar people finding love while lost in the City of Lights.
            ","NR
                    ",Dominique Abel,Fiona Gordon (II) ,NA,Dominique Abel,Fiona Gordon (II) ,NA,NA,"Jun 16, 2017
                        ","Nov 28, 2017
                        ","
                            83 minutes
                        ","
                        Oscilloscope Laboratories
                    ","
                Dominique Abel
            ","
                Emmanuelle Riva
            ","
                Fiona Gordon (II) 
            ","
                Pierre Richard
            ","
                Emmy Boissard Paumelle
            ","
                Cline Laurentie
            ",Lost in Paris (Paris pieds nus),NA,"Lost in Paris is whimsical to a fault, but its fanciful light-heartedness earns the audience's indulgence with charming performances and an infectious absurdity.","
                        
                        Art House & International, 
                        
                        Comedy
                        
                    ",86,58,68,1,135507.0,6.85,5.86,15,3.6,98,46,1380,https://www.rottentomatoes.com/m/lost_in_paris
"
                In 1944 a group of women in an isolated Welsh village wake up to discover all of the their husbands have mysteriously vanished.
            ","NR
                    ",Amit Gupta,NA,NA,Amit Gupta,Owen Sheers,NA,NA,"Mar 7, 2017
                        ","
                            92 minutes
                        ",NA,"
                        Metrodome Distribution
                    ","
                Andrea Riseborough
            ","
                Michael Sheen
            ","
                Tom Wlaschiha
            ","
                Iwan Rheon
            ","
                Kimberley Nixon
            ","
                Stanislav Ianevski
            ",Resistance,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Mystery & Suspense
                        
                    ",65,17,16,379,132549.0,5.81,5.5,4,2.4,18,95,134,https://www.rottentomatoes.com/m/resistance_2011
"
                10-year-old Nicolas lives with his mother on a remote island, in a village inhabited solely by women and young boys. In a hospital overlooking the ocean, all the boys are subjected to a strange medical treatment. Only Nicolas questions what is happening around him. He senses that his mother is lying to him, and is determined to find out what she does with the other women at night, on the beach. What he discovers is the beginning of a nightmare into which he is helplessly drawn. But in Stella, a young nurse at the hospital, Nicolas finds an unexpected ally.
            ","NR
                    ",Lucile Hadzihalilovic,NA,NA,Lucile Hadzihalilovic,Alant Kavat,NA,NA,"Nov 25, 2016
                        ","Mar 21, 2017
                        ","
                            81 minutes
                        ","
                        Les Films du Worso
                    ","
                Max Brebant
            ","
                Julie-Marie Parmentier
            ","
                Roxane Duran
            ","
                Nathalie Le Gosles
            ","
                Nissim Renard
            ","
                Grgory Mathieu
            ",Evolution,NA,"Creepy, provocative, and aesthetically absorbing, Evolution marks a satisfying step forward for director/co-writer Lucile Hadzihalilovic.","
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",82,62,44,2,133468.0,7.28,7.68,18,2.92,144,182,1925,https://www.rottentomatoes.com/m/evolution_2016
"
                She is small, but dangerous. Wherever Benni ends up, she is immediately expelled. The wild 9-year-old girl has already become what child protection services call a ""system crasher"". And she is certainly not looking to change her ways. Because Benni has one single goal: to be back at home with her mommy! But Bianca is scared of her own daughter. Mrs. Bafan from child protection services is trying her best to find a permanent placement for Benni. She hires the anger management trainer Micha as Benni's school escort and suddenly there is a seed of hope. Will Micha be able to succeed where all others despaired?
            ","NR
                    ",Nora Fingscheidt,NA,NA,Nora Fingscheidt,NA,NA,NA,"Feb 21, 2020
                        ","
                            118 minutes
                        ",NA,"
                        Netflix
                    ","
                Helena Zengel
            ","
                Albrecht Schuch
            ","
                Gabriela Maria Schmeide
            ","
                Lisa Hagmeister
            ","
                Melanie Straub
            ","
                Victoria Trauttmansdorff
            ",System Crasher (Systemsprenger),NA,"While it may test viewers' patience, System Crasher is a thoughtful and compassionate portrait of one child's trauma and anger, featuring an enigmatic Helena Zengel in the lead role.","
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",NA,NA,NA,NA,133998.0,7.67,7.2,7,",""audienceVerified"":{}};
root.RottenTomatoes.context.wantToSeeData = {""wantToSeeCount"":0,""ratingsStartDate"":""""};
root.RottenTomatoes.context.scoreBoardViewModel = {""hasMovieData"":true,""isReleased"":false,""releaseDate"":"""",""showtimesLink"":""\u002Fshowtimes"",""isVerified"":false,""canVerifyRatings"":false,""isPrerelease"":false,""initialCriticProgress"":0,""in",""":{},""audienceVerified"":{}};
root.RottenTomatoes.context.wantToSeeData = {""wantToSeeCount"":0,""ratingsStartDate"":""""};
root.RottenTomatoes.context.scoreBoardViewModel = {""hasMovieData"":true,""isReleased"":false,""releaseDate"":"""",""showtimesLink"":""\u002Fshowtimes"",""isVerified"":false,""canVerifyRatings"":false,""isPrerelease"":false,""initialCriticProgress"":0,""ini",,0,https://www.rottentomatoes.com/m/system_crasher
"
                'Darling' is said to have all the elements like love, action and entertainment is sure to attract masses from all age groups with Prabhas giving an impressive performance in the film.
            ","NR
                    ",John Schlesinger,NA,NA,Frederic Raphael,NA,NA,NA,"Jan 1, 1965
                        ","Dec 2, 2003
                        ","
                            124 minutes
                        ","
                        Lionsgate
                    ","
                Julie Christie
            ","
                Dirk Bogarde
            ","
                Laurence Harvey
            ","
                Roland Curram
            ","
                Jos Luis de Villalonga
            ","
                Jos Luis de Vilallonga
            ",Darling,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Classics, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",65,17,71,2,132065.0,7.1,0,2,3.73,229,95,298,https://www.rottentomatoes.com/m/1005279-darling
"
                Wayne Wang's intimate drama A Thousand Years of Good Prayers stars Henry O as Mr. Shi, a Chinese man who, after the death of his wife, decides to travel to the United States in order to see his estranged daughter for the first time in over a decade. Their time together is awkward at first, seeing each other only at dinner when he cooks for her. Shi spends his days taking in the strange culture, improving his language skills, and making a friend in an Iranian woman. Eventually his persistent attempts to forge a connection with his daughter lead to some buried issues bursting forth between the pair. ~ Perry Seibert, Rovi
            ","NR
                    ",Wayne Wang,NA,NA,Yiyun Li,NA,NA,NA,"Sep 19, 2008
                        ","May 26, 2009
                        ","
                            83 minutes
                        ","
                        Magnolia Pictures
                    ","
                Henry O
            ","
                Angela Dierdorff Petro
            ","
                Faye Yue
            ","
                Feihong Yu
            ","
                Pasha D. Lychnikoff
            ","
                Pavel Lychnikoff
            ",A Thousand Years of Good Prayers,NA,"Though it may not be as profound as its pacing would suggest, A Thousand Years of Good Prayers delicately examines familial issues in an earnest fashion.","
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",78,37,54,856,134060.0,6.79,6.67,16,2.96,116,98,234,https://www.rottentomatoes.com/m/a_thousand_years_of_good_prayers
"
                While on vacation in California, Romy breaks things off once and for all with her boorish husband in a dramatic final fight. A free woman in a strange land, Romy embarks on a life-changing trip through the desert that brings in her touch with strangers who impact her life in various ways: a kindly small town police officer, a pregnant, trailer park-dwelling mother, and a charming, ruggedly independent cowboy with whom she finds the possibility of new love.
            ","NR
                    ",Fabienne Berthaud,NA,NA,Fabienne Berthaud,Pascal Arnold,NA,NA,"Apr 15, 2016
                        ","Apr 15, 2016
                        ","
                            100 minutes
                        ","
                        Le Bureau
                    ","
                Diane Kruger
            ","
                Norman Reedus
            ","
                Gilles Lellouche
            ","
                Lena Dunham
            ","
                Q'Orianka Kilcher
            ","
                Lou Diamond Phillips
            ",Sky,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",60,5,48,311,135410.0,5,5,3,3.09,58,64,139,https://www.rottentomatoes.com/m/sky_2016
"
                D.H. Lawrence's tragic fable The Rocking Horse Winner is faithfully transferred to the screen in this 1950 gem. John Howard Davies, the young star of Oliver Twist (and the future chief film editor at the BBC) plays sensitive lad Paul Grahame, whose selfish, grasping mother (Valerie Hobson) warps his values. When his mom once more whines over her lack of wealth, the boy retreats to his new Christmas present, a hobby horse. Having been taught to ride like a real jockey by kindly handyman Bassett (John Mills), Paul furiously bobs up and down on his horse, hoping to drive his mother's words out of his brain. Instead, Paul suddenly acquires the ability to pick the names of winning race horses. Capitalizing on her son's ""gift,"" Paul's mother becomes fabulously wealthy, only to spend the money as quickly as it comes in. Thinking only of his mother's happiness, Paul continues to ride his magical horse, which results in more lucrative racetrack predictions. Before his mother can come to her senses, the boy takes one ""ride"" too many, dropping dead from the exhaustion. Though essentially a dark fantasy, The Rocking Horse Winner is rendered with utter credibility by writer/director Anthony Pelissier.
            ","NR
                    ",Anthony Pelissier,NA,NA,Anthony Pelissier,NA,NA,NA,"Jan 1, 1949
                        ","Sep 24, 2002
                        ","
                            91 minutes
                        ","
                        General Film Distributors
                    ","
                John Howard Davies
            ","
                Valerie Hobson
            ","
                John Mills
            ","
                Ronald Squire
            ","
                Susan Richards
            ","
                Hugh Sinclair
            ","
                                The Rocking Horse Winner
                            ",1949,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Classics, 
                        
                        Drama, 
                        
                        Kids & Family, 
                        
                        Mystery & Suspense
                        
                    ",83,6,68,1,133120.0,7.67,0,0,3.55,21,10,107,https://www.rottentomatoes.com/m/rocking_horse_winner
"
                Claire Denis' elliptical drama L'Intrus was inspired by a short book written by philosopher Jean-Luc Nancy about his heart transplant. In the film, Michel Subor (Le Petit Soldat) stars as Louis, who lives fairly self-sufficiently in a small cabin in the snowy wilds near the Swiss border. Louis has a son (Grgoire Colin, who also starred with Subor in the director's Beau Travail) whose wife (Florence Loiret-Caille) is a border guard, and they have two young children, but Louis has a strained relationship with his family. He lives a hard, stoic life out in the cold. Mysterious strangers cross the border at all hours of the day and night, and Louis vigilantly -- sometimes violently -- protects his homestead. It soon comes to pass that he needs a heart transplant. Louis quickly and quietly makes some arrangements, and travels to Pusan for the operation. He makes the demand that he be given a young man's heart, and not a woman's. His health still failing, Louis then travels to Tahiti, hoping for a final reunion with another son, whom he abandoned years before. The footage of the young Subor in Tahiti was taken from an uncompleted adaptation of a Robert Louis Stevenson story directed by Paul Ggauff. L'Intrus also stars Batrice Dalle, Katia Golubeva, and Alex Descas in smaller roles. The film was shown by the Film Society of Lincoln Center as part of 2005's Rendez-Vous With French Cinema. ~ Josh Ralske, Rovi
            ","G
                    ",Claire Denis,NA,NA,Claire Denis,Jean-Pol Fargeau,NA,NA,"Dec 23, 2005
                        ","Apr 25, 2006
                        ","
                            129 minutes
                        ","
                        Wellspring
                    ","
                Beatrice Dalle
            ","
                Michael Subor
            ","
                Jean-Marc Teriipaia
            ","
                Florence Loiret-Caille
            ","
                Bambou
            ","
                Yekatarina Golueva
            ",The Intruder (L'Intrus),NA,"The impressionistic narrative may confound the viewer, but Denis crafts wonderfully poetic, dreamlike imagery.","
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",86,29,73,9,135331.0,7.26,7.83,10,3.8,99,36,753,https://www.rottentomatoes.com/m/10005104-intruder
"
                The Paris Opera Ballet has long been one of the most respected ballet companies in France, and many of the nation's most gifted dancers vie for the privilege of performing there. This documentary offers an intimate look at the men and women of the Paris Opera Ballet as they prepare and rehearse for performances of +Swan Lake and a demanding dance interpretation of Beethoven's Ninth Symphony; the tight-knit but deeply competitive world of ballet is introduced, where close friends often find themselves battling for the same role, and the lessons learned through time and experience often run counter to the gradual decay of the body's mechanisms through age. Etoiles: Dancers of the Paris Opera Ballet was the first theatrical feature from director Nils Tavernier, the son of noted filmmaker Bertrand Tavernier.
            ","NR
                    ",Nils Tavernier,NA,NA,Nils Tavernier,NA,NA,NA,"Jan 1, 2002
                        ","Oct 21, 2003
                        ","
                            96 minutes
                        ","
                        First Run Features
                    ","
                Nils Tavernier
            ",NA,NA,NA,NA,NA,Etoiles: Dancers of the Paris Opera Ballet,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Documentary, 
                        
                        Drama, 
                        
                        Musical & Performing Arts
                        
                    ",62,13,79,52,133715.0,6.1,5.96,6,4.04,11,3,9,https://www.rottentomatoes.com/m/etoiles_dancers_of_the_paris_opera_ballet
"
                Christian is the respected curator of a contemporary art museum, a divorced but devoted father of two who drives an electric car and supports good causes. His next show is ""The Square"", an installation which invites passersby to altruism, reminding them of their role as responsible fellow human beings. But sometimes, it is difficult to live up to your own ideals: Christian's foolish response to the theft of his phone drags him into shameful situations. Meanwhile, the museum's PR agency has created an unexpected campaign for ""The Square"". The response is overblown and sends Christian, as well as the museum, into an existential crisis.
            ","R (for language, some strong sexual content, and brief violence)
                    ",Ruben stlund,NA,NA,Ruben stlund,NA,NA,NA,"Oct 27, 2017
                        ","Jan 30, 2018
                        ","
                            142 minutes
                        ","
                        Magnolia Pictures
                    ","
                Claes Bang
            ","
                Elisabeth Moss
            ","
                Dominic West
            ","
                Terry Notary
            ","
                Linda Anborg
            ","
                Christopher Lss
            ",The Square,NA,The Square finds writer-director Ruben stlund as ambitious as ever -- and delivering an unforgettably unusual work whose challenging themes pay thought-provoking dividends.,"
                        
                        Art House & International, 
                        
                        Comedy, 
                        
                        Drama
                        
                    ",85,213,71,4,137921.0,7.52,7.4,38,3.57,731,306,3229,https://www.rottentomatoes.com/m/the_square_2017
"
                A traditional Chinese legend comes in for lavish treatment in this (relatively) big-budget Hong Kong film. In the story, Ho is a scholar in Sung Dynasty (11th century) China. He has been given the task of making a finished copy of a religious text. It is a tantric sutra, and he is warned that evil spirits will attempt to steal the finished copy from him. One day, he encounters Lady Chuan and his lively daughter Cloud, and has a delightful love affair. In the end, he is appalled to discover that he has been consorting with ghosts. ~ Clarke Fountain, Rovi
            ","NR
                    ",King Hu,NA,NA,King Hu,NA,NA,NA,"Jan 1, 2001
                        ","Feb 11, 2003
                        ","
                            190 minutes
                        ","

                            190 minutes
                        
","
                Feng Hsu
            ","
                Sylvia Chang
            ","
                Tung Lin
            ","
                Feng Tien
            ","
                Wu Ming-Tsai
            ","
                Sun Yueh
            ",Legend of the Mountain,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Science Fiction & Fantasy
                        
                    ",NA,NA,NA,NA,132622.0,8.75,0,3,",""audienceVerified"":{}};
root.RottenTomatoes.context.wantToSeeData = {""wantToSeeCount"":0,""ratingsStartDate"":""""};
root.RottenTomatoes.context.scoreBoardViewModel = {""hasMovieData"":false,""isReleased"":true,""releaseDate"":""Jan 1, 2001"",""showtimesLink"":""\u002Fshowtimes"",""isVerified"":false,""canVerifyRatings"":false,""isPrerelease"":false,""initialCriticProgress"":0,""initialAudienceProgress"":0,""counts"":{""allCritics"":10,""topCritics"":3,""allAudience"":0,""verifiedAudience"":0},""critics"":{""avgScore"":8.75,""freshCount"":10,""numberOfReviews"":10,""rottenCount"":0,""score"":100,""tomatometerState"":",""":{},""audienceVerified"":{}};
root.RottenTomatoes.context.wantToSeeData = {""wantToSeeCount"":0,""ratingsStartDate"":""""};
root.RottenTomatoes.context.scoreBoardViewModel = {""hasMovieData"":false,""isReleased"":true,""releaseDate"":""Jan 1, 2001"",""showtimesLink"":""\u002Fshowtimes"",""isVerified"":false,""canVerifyRatings"":false,""isPrerelease"":false,""initialCriticProgress"":0,""initialAudienceProgress"":0,""counts"":{""allCritics"":10,""topCritics"":3,""allAudience"":0,""verifiedAudience"":0},""critics"":{""avgScore"":8.75,""freshCount"":10,""numberOfReviews"":10,""rottenCount"":0,""score"":100,""tomatometerState"":""",,0,https://www.rottentomatoes.com/m/legend_of_the_mountain
"
                Anton is a doctor who commutes between his home in an idyllic town in Denmark, and his work at an African refugee camp. In these two very different worlds, he and his family are faced with conflicts that lead them to difficult choices between revenge and forgiveness. Anton and his wife Marianne, who have two young sons, are separated and struggling with the possibility of divorce. Their older, ten-year-old son Elias is being bullied at school, until he is defended by Christian, a new boy who has just moved from London with his father, Claus. Christian‟s mother recently lost her battle with cancer, and Christian is greatly troubled by her death. Elias and Christian quickly form a strong bond, but when Christian involves Elias in a dangerous act of revenge with potentially tragic consequences, their friendship is tested and lives are put in danger. Ultimately, it is their parents who are left to help them come to terms with the complexity of human emotions, pain and empathy. -- (C) Sony Pictures Classics
            ","R (for violent and disturbing content some involving preteens, and for language)
                    ",Susanne Bier,NA,NA,Anders Thomas Jensen,NA,NA,NA,"Apr 1, 2011
                        ","Aug 30, 2011
                        ","
                            113 minutes
                        ","
                        Sony Pictures Classics
                    ","
                Mikael Persbrandt
            ","
                Trine Dyrholm
            ","
                Ulrich Thomsen
            ","
                Markus Rygaard
            ","
                Anette Stovelbaek
            ","
                William Jhnk Nielsen
            ","
                                In A Better World
                            ",2011,In a Better World is a sumptuous melodrama that tackles some rather difficult existential and human themes.,"
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",78,121,86,7,140635.0,7.09,7.18,39,3.96,2064,333,2052,https://www.rottentomatoes.com/m/in_a_better_world
"
                Towards the end of World War II, a desperate young mother leaves her 13‐year‐old twin sons at their grandmother's house in the Hungarian countryside, despite the fact that this grandmother is a cruel and bestial alcoholic. Previously pampered, the twins must learn how to survive alone in their new, rural surroundings. They realize that the only way to cope with the absurd and inhumane world of adults and war is to become completely unfeeling and merciless. By learning to free themselves from hunger, pain and emotion, they will be able to endure future hardships. So they begin their own series of studies: they fortify their spirits by reading the Bible and learning foreign languages. They practice every day to harden their bodies and minds. They hold their hands over flames, cut their legs, arms and chests with a knife and pour alcohol right on their wounds. They desensitize themselves to insults and learn to ignore the more insidious appeals of sentiment and love. The twins keep a written record of all they have witnessed during the war, Le Grand Cahier (The Notebook). Over time they are initiated into the corruptions and horrors of a war‐torn world. They have to listen to a lecherous priest's hypocritical avowals of faith, they watch soldiers herd refugees to their death and witness the selfish cruelties their neighbors inflict on one another. As the war ends, the ""Liberation"" brings the worst moments of all: their village and their few relationships are plagued by rape and suicide. Their mother returns for a brief, gruesome reunion and their father follows suit in a final tableau involving patricide and opportunism, leading to the twin's ultimate separation. (c) Sony Classics
            ","R (for disturbing violent and sexual content, nudity and language)
                    ",Jnos Szsz,NA,NA,Andrs Szekr,Jnos Szsz,Agota Kristof,Tom Abrams,"Aug 29, 2014
                        ","Dec 22, 2014
                        ","
                            112 minutes
                        ","
                        Sony Pictures Classics
                    ","
                Lszl Gymnt
            ","
                Lzl Gymnt
            ","
                Andrs Gymnt
            ","
                Piroska Molnr
            ","
                Ulrich Thomsen
            ","
                Ulrich Matthes
            ",The Notebook,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",67,36,67,597,139778.0,6.3,5.84,17,3.56,82,41,354,https://www.rottentomatoes.com/m/a_nagy_fuzet_2013
"
                Last year's smash hit in Japan tells the warm, frequenty funny story of an uptight Japanese worker whose midlife crisis takes him on a journey of personal discovery in a Tokyo dance class.
            ","PG (for mild language)
                    ",Masayuki Suo,NA,NA,Masayuki Suo,NA,NA,NA,"Jan 27, 1996
                        ","May 20, 1998
                        ","
                            135 minutes
                        ","
                        Miramax Films
                    ","
                Koji Yakusho
            ","
                Tamiyo Kusakari
            ","
                Naoto Takenaka
            ","
                Eriko Watanabe
            ","
                Hideko Hara
            ","
                Akira Emoto
            ",Shall We Dance? (Shall We Dansu?),NA,"Elegantly told by director Masayuki Suo and warmly performed, Shall We Dance? is a delightful celebration of stepping out of one's comfort zone and cutting a rug.","
                        
                        Art House & International, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",91,34,89,8,132153.0,7.86,7.67,6,4.14,1477,176,779,https://www.rottentomatoes.com/m/1078942-shall_we_dance
"
                In this Australian cult comedy, Bubby has spent the first 35 years of his life locked in a disgusting basement by his abusive, controlling mother. Having been taught that the outside air is poisonous, he only realizes the truth when his long-absent father returns to disrupt the already twisted family unit.
            ","NR
                    ",Rolf de Heer,NA,NA,Rolf de Heer,NA,NA,NA,"Apr 26, 2005
                        ","Apr 26, 2005
                        ","
                            112 minutes
                        ","
                        Blue Underground
                    ","
                Nicholas Hope
            ","
                Ralph Cotterill
            ","
                Norman Kaye
            ","
                Audine Leith
            ","
                Carmel Johnson
            ","
                Claire Benito
            ",Bad Boy Bubby,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Comedy, 
                        
                        Drama
                        
                    ",83,6,88,8,133008.0,6.75,0,0,4.17,1480,205,715,https://www.rottentomatoes.com/m/bad_boy_bubby
"
                In a small town in 1970's southern Germany, Michaela, 21, has grown up in a deeply religious family. Despite her long battle with epilepsy, Michaela burns to leave home and study at the university. There, she experiences her first taste of freedom, her budding love for Stefan and her friendship with Hanna. Slowly, her protective shell of faith and family starts to crack open, but it results in her having a breakdown. Not a normal epileptic attack, but a frightening onrush of grotesque faces and voices. Afraid of being sent back home to her family, Michaela seeks help from a priest who reinforces her conviction that she is possessed. Although Stefan and Hanna encourage her to seek psychiatric help, they are unable to break through the dense religious and moral ties binding Michaela to her family.
            ","NR
                    ",Hans-Christian Schmid,NA,NA,Bernd Lange,NA,NA,NA,"Oct 20, 2006
                        ","Mar 6, 2007
                        ","
                            92 minutes
                        ","
                        IFC First Take
                    ","
                Sandra Hueller
            ","
                Sandra Hller
            ","
                Imogen Kogge
            ","
                Imogen Kog
            ","
                Burghart Klaussner
            ","
                Anna Blomeier
            ","
                                Requiem
                            ",2006,"This harrowing, naturalistic drama holds you in its grip through Huller's intense performance.","
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Horror, 
                        
                        Mystery & Suspense
                        
                    ",86,35,66,4,137777.0,7.36,7.44,17,3.49,490,248,1067,https://www.rottentomatoes.com/m/10006856-requiem
"
                Set in contemporary Iran, A Separation is a compelling drama about the dissolution of a marriage. Simin wants to leave Iran with her husband Nader and daughter Termeh. Simin sues for divorce when Nader refuses to leave behind his Alzheimer-suffering father. Her request having failed, Simin returns to her parents' home, but Termeh decides to stay with Nader. When Nader hires a young woman to assist with his father in his wife's absence, he hopes that his life will return to a normal state. However, when he discovers that the new maid has been lying to him, he realizes that there is more on the line than just his marriage. -- (C) Sony Pictures Classics
            ","PG-13 (for mature thematic material)
                    ",Asghar Farhadi,NA,NA,Asghar Farhadi,NA,NA,NA,"Dec 30, 2011
                        ","Aug 21, 2012
                        ","
                            123 minutes
                        ","
                        Sony Pictures Classics
                    ","
                Leila Hatami
            ","
                Payman Maadi
            ","
                Shahab Hosseini
            ","
                Sareh Bayat
            ","
                Sarina Farhadi
            ","
                Babak Karimi
            ","
                                A Separation
                            ",2011,"Morally complex, suspenseful, and consistently involving, A Separation captures the messiness of a dissolving relationship with keen insight and searing intensity.","
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",99,174,92,22,141615.0,8.92,9.16,51,4.34,8586,741,9383,https://www.rottentomatoes.com/m/a_separation_2011
