description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                In this film, sergeant Victor McLaglen is in charge of a WWI-era British cavalry regiment, stranded somewhere in the Mesopotamian desert. McLaglen hasn't asked for the responsibility: the commanding officer has been killed by an Arab sniper, leaving McLaglen to take over.
            ","NR (violence)
                    ",John Ford,NA,NA,Garrett Fort,Dudley Nichols,Garrett Elsden Fort,NA,"Feb 16, 1934
                        ","Jun 6, 2006
                        ","
                            66 minutes
                        ","
                        Media Home Entertainment
                    ","
                Victor McLaglen
            ","
                Boris Karloff
            ","
                Wallace Ford
            ","
                Reginald Denny
            ","
                J.M. Kerrigan
            ","
                Billy Bevan
            ",The Lost Patrol,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Classics, 
                        
                        Drama
                        
                    ",100,6,65,439,132891,7.62,0,0,3.49,58,31,74,https://www.rottentomatoes.com/m/1012772-lost_patrol
"
                Josef von Sternberg made his first return to exotic Shanghai since 1932's Shanghai Express in this baroque conflagration, based on a 1925 play by John Colton that required 30 revisions before it was sufficiently sanitized to pass muster with Hays Office censors. The film takes place in the gambling den of Mother Gin Sling (Ona Munson), who finds her casino threatened with closing by stuffed shirt English financier Sir Guy Charteris (Walter Huston). Gin Sling knows that the key to keeping her casino open is to dig up some dirt on Sir Guy, and it's quick in coming. She finds that Sir Guy was compelled to leave China in a hurry some time in the past, stealing his wife's money and plotting to kill her. Sir Guy ended up abandoning his wife in China and leaving her with an infant daughter. She also finds out that Sir Guy's grown-up daughter, Poppy (Gene Tierney, is a frequent and deeply indebted guest of Gin Sling's casino. Gin Sling is now ready to blackmail Sir Guy into keeping her casino open. He tracks down his daughter and tries to convince her to leave town. But Poppy refuses to budge, having fallen in love with Doctor Omar (Victor Mature).
            ","NR
                    ",Josef von Sternberg,NA,NA,Josef von Sternberg,Geza Herczeg,Jules Furthman,Karl Vollmoeller,"Jan 15, 1942
                        ","Aug 31, 1999
                        ","
                            97 minutes
                        ","
                        United Artists
                    ","
                Ona Munson
            ","
                Gene Tierney
            ","
                Walter Huston
            ","
                Victor Mature
            ","
                Phyllis Brooks
            ","
                Albert Basserman
            ",The Shanghai Gesture,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Classics, 
                        
                        Drama
                        
                    ",100,5,71,1,132897,7.9,0,0,3.59,57,23,160,https://www.rottentomatoes.com/m/the_shanghai_gesture
"
                Jackie Chan takes a break from police thrillers featuring kung-fu and wild stunts to star and direct this action-adventure yarn featuring kung-fu and wild stunts. Chan plays Jackie, aka the Asian Hawk, an Indiana Jones-style adventurer looking to make a fortune finding exotic antiquities. After discovering a mysterious sword in Africa, a band of Satan-worshipping monks kidnap Jackie's ex-girlfriend Lorelei (Rosamund Kwan), demanding as ransom the sword and other pieces of the legendary Armour of God -- a reportedly magical outfit dating back to the Crusades. He manages to get the objects in question from wealthy collector Bannon (Bozidar Smiljanic), and together with Bannon's daughter May (Lola Forner) and, of course, Hong Kong rock star Alan (Alan Tam), the three head out to rescue Lorelei. When they do, they discover too late that she has been brainwashed. She drugs Alan, taking him and the armor back to the monastery. Jackie is forced to take on an army of satanic monks single-handedly. This film is perhaps best remembered as the shoot that almost killed Jackie Chan. While jumping from one tree to another, he slipped and plunged almost 40 feet landing on his head. True to hallowed Hong Kong tradition, that outtake along with dozens of others is included at the end of the film. This film was released in the States under the misleading title Operation Condor 2: The Armour of the Gods, even though the supposed original Operation Condor was made four years afterwards. ~ Jonathan Crow, Rovi
            ","R
                    ",Jackie Chan,Eric Tsang,NA,NA,NA,NA,NA,"Jan 21, 1987
                        ","Feb 26, 2001
                        ","
                            100 minutes
                        ","
                        Miramax
                    ","
                Jackie Chan
            ","
                Alan Tam
            ","
                Rosamund Kwan
            ","
                Lola Forner
            ","
                Bosidale Sumiljanik
            ","
                Ken Boyle
            ",Armour of God (Long xiong hu di) (Operation Condor 2),NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Comedy
                        
                    ",78,9,62,11,133095,6.55,0,0,3.54,644,393,1015,https://www.rottentomatoes.com/m/operation-condor-2-the-armour-of-the-gods
"
                Hard luck limo driver Stretch (Patrick Wilson) is struggling to go straight and pay off a debt to his bookie when he picks up a crazed passenger (Chris Pine) whose sought-after ledger implicates some seriously dangerous criminals. ~ Jason Buchanan, Rovi
            ","R (for language, sexual content/nudity, some drug use and brief violence)
                    ",Joe Carnahan,NA,NA,Joe Carnahan,Jerry Corley,Rob Rosell,NA,"Mar 21, 2014
                        ","Nov 25, 2014
                        ","
                            95 minutes
                        ","
                        Universal Pictures
                    ","
                Patrick Wilson
            ","
                Chris Pine
            ","
                James Badge Dale
            ","
                Jessica Alba
            ","
                Brooklyn Decker
            ","
                Ed Helms
            ","
                                Stretch
                            ",2014,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Comedy, 
                        
                        Mystery & Suspense
                        
                    ",88,16,63,2,133342,6.55,6,2,3.45,953,555,915,https://www.rottentomatoes.com/m/stretch_2014
"
                A teenager, David, journeys to Montana to hunt big game with his estranged father, Cal. Father and son struggle to connect, until a brutal encounter in the heart of the wilderness changes everything.
            ","PG-13 (for bloody injury images, some thematic elements and brief strong language)
                    ",Andrew J. Smith,Alex Smith,NA,Andrew J. Smith,Alex Smith,NA,NA,"Oct 6, 2017
                        ","Feb 6, 2018
                        ","
                            95 minutes
                        ","
                        IFC Films
                    ","
                Matt Bomer
            ","
                Josh Wiggins
            ","
                Bill Pullman
            ","
                Lily Gladstone
            ","
                Alex Neustaedter
            ",NA,Walking Out,NA,"Beautifully filmed and powerfully acted, Walking Out effectively balances tense father-son drama against an affecting wilderness survival story.","
                        
                        Action & Adventure, 
                        
                        Drama, 
                        
                        Mystery & Suspense
                        
                    ",90,49,57,851,135810,6.95,7.42,14,3.39,167,125,548,https://www.rottentomatoes.com/m/walking_out
"
                A delirious fever dream of a film, Seijun Suzuki's Branded to Kill takes the familiar elements of ""B""-movie crime drama and transforms them into something outrageously bizarre and unexpectedly poetic. The film's story centers on Hanada, a.k.a. ""No. 3 Killer,"" the third-best hit man in Japanese organized crime. Near the top of his game, his fortunes change when he encounters Misako, a mysterious, death-obsessed woman who brings him a particularly difficult mission. In a famous moment indicative of the film's eccentric sensibility, a butterfly lands on his gun's sight at the exact moment he pulls the trigger, causing him to miss the shot. This failure means that the killer becomes the target, and must run for his life from his former employers, and the mysterious ""No. 1 Killer."" While the film does contain some spectacular action sequences, the story is played less as a suspense thriller than as a surrealistic, psychosexual nightmare, filled with grotesque imagery and strange touches, such as Misako's use of a dead bird's corpse as a rear-view mirror decoration, and his almost fetishistic fixation with the smell of boiling rice. Indeed, the narrative is at times so fragmented that it is often difficult to decipher exactly what is happening; however, the striking black-and-white cinematography and avant-garde editing provide the film with a dream logic all its own. Now considered by many critics a maverick classic comparable to the works of Samuel Fuller or Jean-Luc Godard, the film was less well received at the time of its original release, with its utter strangeness leading to director Suzuki's firing from the Nikkatsu studio and the near destruction of his career. ~ Judd Blaise, Rovi
            ","NR
                    ",Seijun Suzuki,NA,NA,Hachiro Guryu,Takeo Kimura,NA,NA,"Jan 1, 1967
                        ","Feb 23, 1999
                        ","
                            91 minutes
                        ","
                        Criterion Collection
                    ","
                Jo Shishido
            ","
                Mariko Ogawa
            ","
                Anne Mari
            ","
                Koji Nanbara
            ","
                Isao Tamagawa
            ","
                Annu Mari
            ","
                                Branded to Kill
                            ",1967,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",100,23,84,5,134358,8.32,7.86,7,4.02,692,134,679,https://www.rottentomatoes.com/m/branded_to_kill
"
                On the Fourth of July weekend, an attack on the vulnerable United States infrastructure begins to shut down the entire nation. The mysterious figure behind the scheme has figured out every modern angle... but he never figured on McClane--the old-school ""analog"" fly in the ""digital"" ointment. It's the beginning of the holiday, but New York City Detective McClane isn't celebrating. He's had yet another argument with his college-age daughter Lucy, and received a crushingly routine assignment to bring in a young hacker, Matt Farrell, for questioning by the FBI. But for McClane, the ordinary has a habit of exploding into the extraordinary--abruptly hurtling him into the wrong place at the wrong time. With Farrell's help, McClane slowly begins to understand the increasing chaos surrounding him. An attack is underway on the vulnerable United States infrastructure, shutting down the entire nation. The mysterious figure behind the scheme, Thomas Gabriel, stays several moves ahead of McClane as he implements his incredible plans, known to uber-geeks like Farrell as a ""fire sale"" (as in, everything must go!)
            ","PG-13 (for intense sequences of violence and action, language and a brief sexual situation)
                    ",Len Wiseman,NA,NA,Mark Bomback,NA,NA,NA,"Jun 27, 2007
                        ","Nov 20, 2007
                        ","
                            128 minutes
                        ","
                        20th Century Fox
                    ","
                Bruce Willis
            ","
                Timothy Olyphant
            ","
                Justin Long
            ","
                Maggie Q
            ","
                Cliff Curtis
            ","
                Zeljko Ivanek
            ","
                                Live Free or Die Hard
                            ",2007,"Live Free or Die Hard may be preposterous, but it's an efficient, action-packed summer popcorn flick with thrilling stunts and a commanding performance by Bruce Willis. Fans of the previous Die Hard films will not be disappointed.","
                        
                        Action & Adventure, 
                        
                        Mystery & Suspense
                        
                    ",82,208,86,1,142356,6.81,6.62,52,4.09,180169,29384,7,https://www.rottentomatoes.com/m/live_free_or_die_hard
"
                Elmore Leonard's script for Mr. Majestyk was, like his novel, supposed to have concentrated on the plight of Chicano migrant workers; but what emerged on screen was extensively reshaped into a standard Charles Bronson vehicle. Battle-weary Vietnam veteran Vince Majestyk (Bronson) settles down in rural Colorado, hoping to make a living as a watermelon farmer. Despite his new-found pacifism, Majestyk can't seem to stay out of trouble, and he lands in jail, where he foils a breakout engineered by Mob boss Frank Renda (Al Lettieri). Offering to bring in Renda in exchange for his own freedom, Majestyk finds himself the main target of the Mob, who is also extorting vast sums of money from Vince's fellow farmers. It is bad enough when the crooks begin roughing up Majestyk's field hands; but when they ruthlessly machine-gun his entire melon crop, they've gone too far. Teaming up with Chicano labor activist Nancy Chavez (Linda Cristal) (any relation to Cesar?), Majestyk decides to track down the mobsters one by one and mete out retribution.
            ","PG (adult situations/language, violence)
                    ",Richard Fleischer,NA,NA,Elmore Leonard,NA,NA,NA,"Jul 17, 1974
                        ","Feb 4, 2003
                        ","
                            103 minutes
                        ","
                        MGM
                    ","
                Charles Bronson
            ","
                Al Lettieri
            ","
                Linda Cristal
            ","
                Lee Purcell
            ","
                Paul Koslo
            ","
                Taylor Lacher
            ","
                                Mr. Majestyk
                            ",1974,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Drama, 
                        
                        Mystery & Suspense
                        
                    ",77,13,67,3,134323,5.91,0,1,3.61,246,122,277,https://www.rottentomatoes.com/m/mr_majestyk
"
                Batman and the new Robin, his son Damian Wayne, clash over different codes of morality while protecting Gotham from villains.
            ","PG-13
                    ",Jay Oliva,NA,NA,J.M. DeMatteis,Bob Kane,NA,NA,"Apr 14, 2015
                        ","
                            72 minutes
                        ",NA,"
                        WARNER BROTHERS PICTURES
                    ","
                Stuart Allen
            ","
                Jason O'Mara
            ","
                Stuart Allan (II) 
            ","
                Kevin Conroy
            ","
                Griffin Gluck
            ","
                Jeremy Sisto
            ",Batman Vs. Robin,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Animation
                        
                    ",100,5,78,1,132867,8.42,0,0,3.87,1051,301,389,https://www.rottentomatoes.com/m/batman_vs_robin
"
                Make way for the ultimate homage to one of the most enduring legends of the big screen-Godzilla! The King of the Monsters is back in Tokyo for a city-crushing crusade that speaks to the very roots of the world-renowned franchise. It's a peaceful day in Japan when a strange fountain of water erupts in the bay, causing panic to spread among government officials. At first, they suspect only volcanic activity, but one young executive dares to wonder if it may be something different... something alive. His worst nightmare comes to life when a massive, gilled monster emerges from the deep and begins tearing through the city, leaving nothing but destruction in its wake. As the government scrambles to save the citizens, a rag-tag team of volunteers cuts through a web of red tape to uncover the monster's weakness and its mysterious ties to a foreign superpower. But time is not on their side-the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.
            ","NR
                    ",Hideaki Anno,Shinji Higuchi,NA,Hideaki Anno,NA,NA,NA,"Oct 11, 2016
                        ","Aug 1, 2017
                        ","
                            120 minutes
                        ","
                        Toho Company
                    ","
                Hiroki Hasegawa
            ","
                Satomi Ishihara
            ","
                Yutaka Takenouchi
            ","
                Ren Osugi
            ","
                Akira Emoto
            ",NA,Godzilla Resurgence (Shin Godzilla),NA,Godzilla Resurgence offers a refreshingly low-fi -- and altogether entertaining -- return to the monster's classic creature-feature roots.,"
                        
                        Action & Adventure, 
                        
                        Drama, 
                        
                        Science Fiction & Fantasy
                        
                    ",86,72,74,6,140681,6.74,5.82,12,3.71,1377,490,4342,https://www.rottentomatoes.com/m/godzilla_resurgence
"
                Dentist Sheldon Kornpett (Alan Arkin) is a respectable man. He has a daughter who is about to marry the son of a very suspicious character, Vince Ricardo (Peter Falk). They are practically relatives already, the wedding is so near. Certainly, Sheldon already despises Vince as if he were already a well-known relative. Nontheless, Vince calls on Sheldon and convinces him to go with him on a series of wild and hilarious adventures, claiming all the while that he is a CIA agent, and that what he is doing is in the national interest. Sheldon follows Vince to a South American country ruled by a very odd man, General Garcia (Richard Libertini), who talks to his hand (which talks back). It seems that the dictator is involved in a scheme to counterfeit and undermine U.S. currency. ~ Clarke Fountain, Rovi
            ","PG-13 (for suggestive humor, language, some drug references and action violence)
                    ",Arthur Hiller,NA,NA,Andrew Bergman,NA,NA,NA,"Jun 1, 1979
                        ","May 13, 2003
                        ","
                            103 minutes
                        ","
                        Warner Bros. Pictures
                    ","
                Peter Falk
            ","
                Alan Arkin
            ","
                Richard Libertini
            ","
                Nancy Dussault
            ","
                Penny Peyser
            ","
                Arlene Golonka
            ","
                                The In-Laws
                            ",1979,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Comedy, 
                        
                        Mystery & Suspense
                        
                    ",87,23,83,4,136227,7.65,0,0,4.07,448,93,542,https://www.rottentomatoes.com/m/the_in_laws_1979
"
                The second chapter in the ""Bourne Trilogy,"" based on Robert Ludlum's best-selling espionage novels, reaches the screen in this sequel to the 2002 thriller The Bourne Identity. Jason Bourne (Matt Damon) has abandoned his life as a CIA assassin and has been traveling beneath the agency's radar, eventually reconnecting with Marie Kreutz (Franka Potente), the woman he loves. But Bourne is haunted by vivid dreams and troubling memories of his days as a killer, and he's not certain how much really happened and how much is a product of his imagination. When Bourne is led out of hiding by circumstances beyond his control, he must reconcile his past and present as he struggles to keep Marie out of harm's way and foil an international incident with dangerous consequences. The Bourne Supremacy also features Joan Allen as one of Bourne's superiors, while Julia Stiles and Brian Cox reprise their roles as intelligence agents from the first film. ~ Mark Deming, Rovi
            ","PG-13 (for violence and intense action, and brief language)
                    ",Paul Greengrass,NA,NA,Tony Gilroy,Paul Greengrass,NA,NA,"Jul 23, 2004
                        ","Dec 7, 2004
                        ","
                            108 minutes
                        ","
                        Universal Pictures
                    ","
                Matt Damon
            ","
                Franka Potente
            ","
                Brian Cox
            ","
                Julia Stiles
            ","
                Karl Urban
            ","
                Gabriel Mann
            ",The Bourne Supremacy,NA,A well-made sequel that delivers the thrills.,"
                        
                        Action & Adventure, 
                        
                        Drama, 
                        
                        Mystery & Suspense
                        
                    ",81,194,90,708,142001,7.19,7.07,43,4.15,77234,8684,86481,https://www.rottentomatoes.com/m/bourne_supremacy
"
                When soldiers in World War I refuse to continue with an impossible attack, their superior officers decide to make an example of them.
            ","G
                    ",Stanley Kubrick,NA,NA,Calder Willingham,Jim Thompson,Stanley Kubrick,NA,"Dec 25, 1957
                        ","May 15, 2001
                        ","
                            86 minutes
                        ","
                        United Artists
                    ","
                Kirk Douglas
            ","
                Adolphe Menjou
            ","
                Ralph Meeker
            ","
                George Macready
            ","
                Wayne Morris
            ","
                Richard Anderson
            ","
                                Paths of Glory
                            ",1957,"Paths of Glory is a transcendentally humane war movie from Stanley Kubrick, with impressive, protracted battle sequences and a knock-out ending.","
                        
                        Action & Adventure, 
                        
                        Classics, 
                        
                        Drama
                        
                    ",95,59,95,35,133346,8.96,8.33,17,4.43,7303,353,4943,https://www.rottentomatoes.com/m/paths_of_glory
"
                Tokyo Drifter stands with Branded to Kill as one of the best-known and most acclaimed films of Seijun Suzuki, one of Japan's most talented maverick directors. A colorful riot of an action drama, Tokyo Drifter, like many of Suzuki's films, transforms a standard gangster film plot into a vehicle for his own loopy brand of filmmaking, featuring gorgeous cinematography, unconventional storytelling techniques, and a dark sense of humor. This particular example centers on Tetsu, a yakuza member who, when his gang is disbanded, remains loyal to his boss and attempts to go straight. This is no easy task, however, as the yakuza are determined to get him back into the life -- or kill him if he refuses. The pressure soon forces Tetsu to go on the road, becoming the ""Tokyo drifter"" of the title, but even this is not enough to prevent his past from violently catching up with him. The film's choreographed action and vibrant color palette make the frequent action sequences, including one of the most raucous barroom brawls ever put on film, seem almost like musical numbers, resulting in a spectacularly entertaining and truly original take on the gangster drama. ~ Judd Blaise, Rovi
            ","NR
                    ",Seijun Suzuki,NA,NA,Khan Kawauchi,Yasunori Kawauchi,NA,NA,"Apr 10, 1966
                        ","Feb 23, 1999
                        ","
                            89 minutes
                        ","
                        Criterion Collection
                    ","
                Tetsuya Watari
            ","
                Chieko Matsubara
            ","
                Hideaki Nitani
            ","
                Ryuji Kita
            ","
                Tsuyoshi Yoshida
            ","
                Tamio Kawaji
            ",Tokyo Drifter,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",100,12,80,5,132889,7.42,7.5,2,3.87,653,168,729,https://www.rottentomatoes.com/m/tokyo_drifter
"
                Based on the graphic novel by James O'Barr, this fantasy follows Eric Draven (Brandon Lee), a rock musician who is murdered along with his fiance, Shelly (Sofia Shinas), by a group of marauding thugs who terrorize the decaying city in which they live. One year to the day after his death (which happens to be Devil's Night), a mystical crow appears at Eric's grave; Eric rises from the dead and, with the bird as his guide, goes on a mission to avenge himself against Top Dollar (Michael Wincott), the leader of the gang who killed him. Star Brandon Lee was killed while filming a scene in which he was shot with a shell from an improperly cleaned gun that was supposed to be loaded with blanks. Like his father, martial arts superstar Bruce Lee, Brandon was fated to enjoy his greatest popular success after his premature death. ~ Mark Deming, Rovi
            ","R (For a great amount of strong violence and language, and for drug use and some sexuality.)
                    ",Alex Proyas,NA,NA,David J. Schow,John Shirley,NA,NA,"Jan 1, 1994
                        ","Jan 1, 1998
                        ","
                            101 minutes
                        ","
                        LionsGate Entertainment
                    ","
                Brandon Lee
            ","
                Ernie Hudson
            ","
                Michael Wincott
            ","
                David Patrick Kelly
            ","
                Angel David
            ","
                Rochelle Davis
            ","
                                The Crow
                            ",1994,"Filled with style and dark, lurid energy, The Crow is an action-packed visual feast that also has a soul in the performance of the late Brandon Lee.","
                        
                        Action & Adventure, 
                        
                        Science Fiction & Fantasy
                        
                    ",82,56,90,377,136229,7.03,7.17,14,4.35,38125,4118,35140,https://www.rottentomatoes.com/m/crow
"
                This debut offering from twin brothers Albert and Allen Hughes was one of the most critically-acclaimed urban crime films to appear in the wake of John Singleton's influential Boyz N the Hood. Set in the Watts neighborhood of Los Angeles, the film is narrated by 18-year-old Caine (Tyrin Turner), a drug dealer and car thief who lives with his religious grandparents. After graduating from high school, Caine shows no ambition beyond hanging out with his friends, so his grandparents kick him out. Among his other troubles are his best friend O-Dog (Larenz Tate), a vicious thug hunted by the police, and the friends and family of the girl Caine got pregnant and then turned his back on. Perhaps the lone positive influence in his sphere is Ronnie (Jada Pinkett), a single parent struggling to raise her young son without the boy falling prey to the 'hood mentality. When their friendship becomes a love affair, Ronnie tries desperately to convince Caine to move with her to Atlanta; soon afterward, he is shot and nearly dies. After recovering, he accepts Ronnie's offer, but tragedy strikes as they pack their van in preparation to leave. ~ Jason Ankeny, Rovi
            ","R
                    ",Allen Hughes,Albert Hughes,NA,Tyger Williams,Albert Hughes,Allen Hughes,NA,"May 26, 1993
                        ","Jul 3, 2001
                        ","
                            104 minutes
                        ","
                        Warner Bros.
                    ","
                Tyrin Turner
            ","
                Larenz Tate
            ","
                Larenze Tate
            ","
                Samuel L. Jackson
            ","
                Glenn Plummer
            ","
                Julian Roy Doster
            ","
                                Menace II Society
                            ",1993,"Told with grit and verve by the Hughes brothers in their feature debut, Menace II Society is a gangland epic that breathes with authenticity while steeped in style.","
                        
                        Action & Adventure, 
                        
                        Drama
                        
                    ",84,37,93,62,135290,7.49,7.36,9,4.42,7779,617,5557,https://www.rottentomatoes.com/m/menace_ii_society
"
                Hong Kong-based filmmaker Johnny To directed this fast-moving action drama that explores the role of the media in current events. The Hong Kong police force takes a beating in the court of public opinion after their unsuccessful attempt to foil a high-stakes robbery is broadcast on live television. Determined to turn the tables, detectives on the force discover where the five criminals who masterminded the job are lying low, and they stage a major siege at the hideout. The hundreds of police officers have also armed themselves with cameras along with their guns as they turn the ambush into a media event. The thieves prove to be a difficult quarry to capture and they use their own video equipment to send pictures to the press at the same time, turning the shootout into a battle of images as well. Breaking News stars Kelly Chen, Richie Jen, and Nick Cheung.
            ","NR
                    ",Johnnie To,NA,NA,NA,NA,NA,NA,"Jan 27, 2006
                        ","Mar 7, 2006
                        ","
                            90 minutes
                        ","
                        Palm Pictures
                    ","
                Richie Ren
            ","
                Kelly Chen
            ","
                Nick Cheung Ka-Fai
            ","
                Siu-Fai Cheung
            ","
                Shiu Hung Hui
            ","
                Suet Lam
            ",Daai si gin (Breaking News),NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Drama
                        
                    ",78,18,65,4,138045,6.62,6.5,6,3.48,414,220,288,https://www.rottentomatoes.com/m/breaking_news
"
                No one can escape from Alcatraz, right? Try telling that to lifer Frank Morris (Clint Eastwood). This Donald Siegel-directed nailbiter is a reenactment of Frank Morris' 1962 attempt to bust himself and two other cons out of The Rock. Eastwood, as Morris, tilts with nasty warden Patrick McGoohan for a while, befriends several fellow prisoners, and picks the guys with whom he'll make his escape. Among his break-out buddies are the Anglin Brothers (Fred Ward and Jack Thibeau), with whom he'd served in other lockups, and several others who've got their own special reasons to despise the sadistic McGoohan. Filmed on location at the newly renovated Alcatraz, Escape From Alcatraz was another box-office winner for the Eastwood/Siegel combo.
            ","PG (adult situations/language, violence)
                    ",Don Siegel,NA,NA,Richard Tuggle,NA,NA,NA,"Jun 22, 1979
                        ","Mar 9, 1999
                        ","
                            112 minutes
                        ","
                        Paramount Home Video
                    ","
                Clint Eastwood
            ","
                Patrick McGoohan
            ","
                Roberts Blossom
            ","
                Jack Thibeau
            ","
                Fred Ward
            ","
                Paul Benjamin
            ",Escape From Alcatraz,NA,Escape from Alcatraz makes brilliant use of the tense claustrophobia of its infamous setting -- as well as its leading man's legendarily flinty resolve.,"
                        
                        Action & Adventure, 
                        
                        Classics, 
                        
                        Drama, 
                        
                        Mystery & Suspense
                        
                    ",96,24,85,65,134394,6.89,7.38,5,3.94,6637,1174,11425,https://www.rottentomatoes.com/m/escape_from_alcatraz
"
                A group of five mountaineers are hiking and climbing in the Scottish Highlands when they discover a young Serbian girl buried in a small chamber in the wilderness. They become caught up in a terrifying game of cat and mouse with the kidnappers as they try to get the girl to safety.
            ","R (for language and some strong violence)
                    ",Julian Gilbey,NA,NA,Julian Gilbey,William Gilbey,NA,NA,"Nov 30, 2011
                        ","Mar 20, 2012
                        ","
                            100 minutes
                        ","
                        IFC Films
                    ","
                Melissa George
            ","
                Ed Speleers
            ","
                Eamonn Walker
            ","
                Alec Newman
            ","
                Kate Magowan
            ","
                Sean Harris
            ","
                                A Lonely Place to Die
                            ",2011,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Mystery & Suspense
                        
                    ",75,32,50,2,133422,5.89,4.83,7,3.2,923,942,634,https://www.rottentomatoes.com/m/a_lonely_place_to_die_2011
"
                Upon his release from prison, ruthless drug kingpin Frank White moves to regains control of his criminal empire. This character-driven crime drama focuses on the enigmatic, paradoxical personality of White, who ruthlessly quashes competition with one hand while giving his profits into a hospital for the poor with the other.
            ","R
                    ",Abel Ferrara,NA,NA,Nicholas St. John,NA,NA,NA,"Sep 28, 1990
                        ","Aug 15, 2000
                        ","
                            106 minutes
                        ","
                        Live Home Video
                    ","
                Christopher Walken
            ","
                David Caruso
            ","
                Laurence Fishburne
            ","
                Victor Argo
            ","
                Wesley Snipes
            ","
                Janet Julian
            ","
                                King of New York
                            ",1990,King of New York covers familiar narrative ground with impressive style -- and leaves plenty of room for its talented cast to deliver gripping performances.,"
                        
                        Action & Adventure, 
                        
                        Drama
                        
                    ",73,26,77,21,134806,6.17,5.64,7,3.89,2554,744,3818,https://www.rottentomatoes.com/m/king_of_new_york
"
                The best intentions often come back to haunt you. MISSION: IMPOSSIBLE - FALLOUT finds Ethan Hunt (Tom Cruise) and his IMF team (Alec Baldwin, Simon Pegg, Ving Rhames) along with some familiar allies (Rebecca Ferguson, Michelle Monaghan) in a race against time after a mission gone wrong. Henry Cavill, Angela Bassett, and Vanessa Kirby also join the dynamic cast with filmmaker Christopher McQuarrie returning to the helm.
            ","PG-13 (for violence and intense sequences of action, and for brief strong language)
                    ",Christopher McQuarrie,NA,NA,Christopher McQuarrie,NA,NA,NA,"Jul 27, 2018
                        ","Dec 4, 2018
                        ","
                            147 minutes
                        ","
                        Paramount Pictures
                    ","
                Tom Cruise
            ","
                Henry Cavill
            ","
                Ving Rhames
            ","
                Simon Pegg
            ","
                Rebecca Ferguson
            ","
                Sean Harris
            ",Mission: Impossible - Fallout,NA,"Fast, sleek, and fun, Mission: Impossible - Fallout lives up to the ""impossible"" part of its name by setting yet another high mark for insane set pieces in a franchise full of them.","
                        
                        Action & Adventure, 
                        
                        Drama, 
                        
                        Mystery & Suspense
                        
                    ",97,416,87,15,142773,8.36,8.03,59,4.18,8338,1198,14948,https://www.rottentomatoes.com/m/mission_impossible_fallout
"
                When Lee Khan, an official working for Mongolian Emperor Yuan of the Yuan Dynasty procures the battle map of the Chinese rebel army, Chinese resistance fighters, aided by an undercover girl-gang within Khan's ranks, strive to corner him in an inn.
            ","NR
                    ",King Hu,NA,NA,King Hu,NA,NA,NA,"Apr 5, 2019
                        ","Dec 6, 1973
                        ","
                            105 minutes
                        ","
                        Film Movement Classics
                    ","
                Chia-hsiang Wu
            ","
                Roy Chiao
            ","
                Feng Hsu
            ","
                Ying-Chieh Han
            ","
                Li-Gen Her
            ","
                Li Hua Li
            ",The Fate of Lee Khan (Ying chun ge zhi Fengbo),NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",88,8,67,14,135954,7.19,10,3,3.67,6,3,6,https://www.rottentomatoes.com/m/the_fate_of_lee_khan
