description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                In this double coming-of-age comedy, Bird, 12--wise beyond her years--finds herself having to take care of her fun-but-flighty stoner of a mom, Jenny. When Bird is humiliated by getting her first period at the school picnic, the delicate balance at home blows up as Bird and Jenny struggle to navigate the onslaught of change and raging hormones. After making some regrettable decisions along the way, with the help of Jenny's golden-hearted boyfriend and her rock steady best friend, both mother and daughter discover what it really means to become a woman.
            ","NR
                    ",NA,NA,NA,NA,NA,NA,NA,"Jan 23, 2018
                        ","
                            92 minutes
                        ",NA,"
                        Free Chicken Films
                    ",NA,NA,NA,NA,NA,NA,"
                                Girl Flu.
                            ",2017,No consensus yet.,"
                        
                        Comedy, 
                        
                        Kids & Family
                        
                    ",83,6,63,148,134916,7.5,7,2,3.48,17,10,131,https://www.rottentomatoes.com/m/girl_flu
"
                A personal documentary about family secrets and race. Lacey Schwartz grew up believing she was the product of two white Jewish parents only to find out at the age of eighteen that who she thought she was was a lie - her biological father is actually a black man her mother had a secret affair with. The film retells Lacey's story of growing up ashamed of how she looked, her discovery of her mother's lies to her and her father and Lacey's journey to confront a life-long legacy of family secrets and betrayal in order to come to terms with who she is.
            ","NR
                    ",James Adolphus,Lacey Schwartz,NA,Lacey Schwartz,Mehret Mandefro,NA,NA,"Oct 10, 2014
                        ","Aug 2, 2016
                        ","
                            65 minutes
                        ","
                        OTB Productions LLC
                    ",NA,NA,NA,NA,NA,NA,Little White Lie,NA,No consensus yet.,"
                        
                        Documentary, 
                        
                        Drama, 
                        
                        Kids & Family, 
                        
                        Special Interest
                        
                    ",80,5,78,127,134479,6.75,0,3,3.74,36,10,61,https://www.rottentomatoes.com/m/little_white_lie
"
                ""100-year old Lovebirds"" Byong-man Jo and Gye-yeul Kang, have been inseparable companions for the past 76 years. Living in their small home by the river, they wear traditional Korean clothes, go shopping at the local market, have picnics with neighbors, and enjoy dance parties. Every night they go to sleep holding each other's hands. Observing this fragile couple for 15 months, director Mo-Young Jin acts as a fly-on-the-wall, capturing their twilight days with tender moments that reveal simple acts of affection--from a good-natured leaf fight to a gentle caress of the cheek. A blockbuster in its native Korea, where it would go on to become the country's biggest independent film of all time, MY LOVE, DON'T CROSS THAT RIVER presents an unforgettable story of true love that transcends both generations and cultures.
            ","NR
                    ",Jin Mo-young,NA,NA,Jin Mo-young,NA,NA,NA,"Jun 17, 2016
                        ","Nov 1, 2016
                        ","
                            86 minutes
                        ","
                        Argus Film Produktie
                    ","
                Byeong-man Jo
            ","
                Kye-yeol Kang
            ",NA,NA,NA,NA,"
                                My Love, Don't Cross That River
                            ",2016,No consensus yet.,"
                        
                        Documentary, 
                        
                        Kids & Family, 
                        
                        Romance
                        
                    ",77,26,66,482,133588,6.55,3.75,9,3.63,63,33,342,https://www.rottentomatoes.com/m/my_love_dont_cross_that_river
"
                Young boy Chuck chooses to boycott his Little League baseball games to protest nuclear proliferation in this drama. His example is soon followed by a number of high-profile professional athletes, led by pro-basketball player Amazing Grace Smith, with whom Chuck develops a close friendship.
            ","PG (adult situations/language, violence)
                    ",Mike Newell,NA,NA,Naomi Foner,Ronald Bass,David Field,NA,"Oct 4, 2011
                        ","
                            115 minutes
                        ",NA,"
                        HBO Video
                    ","
                Joshua Zuehkle
            ","
                Alex English
            ","
                Gregory Peck
            ","
                Jamie Lee Curtis
            ","
                William L. Petersen
            ","
                Joshua Zuehlke
            ","
                                Amazing Grace and Chuck
                            ",1987,No consensus yet.,"
                        
                        Drama, 
                        
                        Kids & Family
                        
                    ",38,8,71,1,134479,4.43,3,3,3.83,45,18,163,https://www.rottentomatoes.com/m/amazing_grace_and_chuck
"
                An ordinary teenager finds out he's not so ordinary after all in this comedy-adventure. Will Stronghold (Michael Angarano) has his share of anxieties about starting high school, but once he arrives on campus, he discovers he's attending Sky High, a special learning facility for the children of superheroes. Will realizes his father is actually super-human crime fighter Captain Stronghold (Kurt Russell), while his mom is fellow champion Josie Jetstream (Kelly Preston). However, in Will's first few days at school, Coach Boomer (Bruce Campbell) is unable to discover any superior abilities in him, meaning that instead of joining the school's budding heroes, he's been relegated to the ranks of the lowly sidekicks. In time, Will discovers he happens to have super strength after all, but will he learn to hone his new gifts in time to fend off the bullies at school, get the girl of his dreams, and save his folks from a longtime nemesis? Sky High also features Lynda Carter, Dave Foley, and Kevin McDonald.
            ","PG (for action violence and some mild language)
                    ",Mike Mitchell,NA,NA,Paul Hernandez,Bob Schooley,Mark McCorkle,Robert Schooley,"Jul 29, 2005
                        ","Nov 29, 2005
                        ","
                            100 minutes
                        ","
                        Buena Vista
                    ","
                Michael Angarano
            ","
                Kurt Russell
            ","
                Kelly Preston
            ","
                Danielle Panabaker
            ","
                Chris Wynne
            ","
                Kevin Heffernan
            ","
                                Sky High
                            ",2005,"This highly derivative superhero coming-of-age flick is moderately entertaining, family-friendly fluff.","
                        
                        Action & Adventure, 
                        
                        Comedy, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",73,131,57,203,141526,6.5,6.62,30,3.4,5139,3880,15138,https://www.rottentomatoes.com/m/1142872-sky_high
"
                Enter the magical world of fairies and meet the enchanting creatures of Pixie Hollow, who ""nurture nature"" and bring about the change of the seasons. Changing the colors of the leaves, moving a sunbeam to melt snow, waking animals from their winter slumber, or giving a patch of sproutlings a sprinkle of water are all within the realm of these seasonal specialists. Tinker Bell thinks her fairy talent as a ""tinker"" isn't as special or important as the other fairies' talents. But when Tink tries to change who she is, she creates nothing but disaster! With encouragement from her friends Rosetta, Silvermist, Fawn and Iridessa, Tink learns the key to solving her problems lies in her unique tinker abilities...and discovers that when she's true to herself, magical things can happen.
            ","G
                    ",Bradley Raymond,NA,NA,Jeffrey M. Howard,NA,NA,NA,"Oct 28, 2008
                        ","Oct 28, 2008
                        ","
                            78 minutes
                        ","
                        Walt Disney Pictures
                    ","
                Mae Whitman
            ","
                Kristin Chenoweth
            ","
                Raven-Symon
            ","
                Lucy Liu
            ","
                America Ferrera
            ","
                Jane Horrocks
            ","
                                Tinker Bell
                            ",2008,No consensus yet.,"
                        
                        Animation, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",90,10,73,6,134436,6.53,6.75,2,3.87,1244,460,1428,https://www.rottentomatoes.com/m/tinker_bell
"
                Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy (Amy Poehler), Fear (Bill Hader), Anger (Lewis Black), Disgust (Mindy Kaling) and Sadness (Phyllis Smith). The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school. -- (C) Pixar
            ","PG (for mild thematic elements and some action)
                    ",Pete Docter,Ronnie del Carmen,NA,Meg LeFauve,Josh Cooley,Pete Docter,NA,"Jun 19, 2015
                        ","Nov 3, 2015
                        ","
                            94 minutes
                        ","
                        Disney/Pixar
                    ","
                Amy Poehler
            ","
                Phyllis Smith
            ","
                Richard Kind
            ","
                Bill Hader
            ","
                Lewis Black
            ","
                Mindy Kaling
            ",Inside Out,NA,"Inventive, gorgeously animated, and powerfully moving, Inside Out is another outstanding addition to the Pixar library of modern animated classics.","
                        
                        Animation, 
                        
                        Kids & Family
                        
                    ",98,364,89,136,141494,8.93,8.84,61,4.29,59501,7361,66745,https://www.rottentomatoes.com/m/inside_out_2015
"
                A garden snail dreams of becoming the fastest snail in the world.
            ","PG (for some mild action and thematic elements)
                    ",David Soren,NA,NA,Darren Lemke,David Soren,NA,NA,"Jul 17, 2013
                        ","Nov 12, 2013
                        ","
                            95 minutes
                        ","
                        DreamWorks Animation
                    ","
                Ryan Reynolds
            ","
                Paul Giamatti
            ","
                Michael Pea
            ","
                Samuel L. Jackson
            ","
                Luis Guzman
            ","
                Bill Hader
            ","
                                Turbo
                            ",2013,"It's nowhere near as inventive as its off-the-wall premise might suggest, but Turbo boasts just enough colorful visual thrills and sharp voice acting to recommend as undemanding family-friendly fare.","
                        
                        Animation, 
                        
                        Kids & Family
                        
                    ",67,111,65,89,141550,6.03,6.45,28,3.68,16175,8552,57897,https://www.rottentomatoes.com/m/turbo_2013
"
                'Go Further,' explores the idea that the single individual is the key to large-scale transformational change. The film follows actor Woody Harrelson as he takes a small group of friends on a bio-fuelled bus-ride down the Pacific Coast Highway. Their goal: To show the people they encounter that there are viable alternatives to our habitual, environmentally destructive behaviors. The travelers include a yoga-teacher, a raw food chef, a hemp-activist, a junk-food addict and a college student, who suspends her life to impulsively hop aboard. We see the hostility these pilgrims encounter and watch as their ideas are challenged from within and without. We meet an entrepreneur who runs a paper company that does not harm trees, an organic farmer who believes Nature is his partner and a man who teaches environmental activists to use humor as a strategic weapon. And throughout, we see Harrelson test his belief that the transformation of our planet begins with the small personal transformations that are within the grasp of each and every one of us, after which, we'll go further.
            ","NR
                    ",Ron Mann,NA,NA,Solomon Vesta,Soloman Vesta,NA,NA,"Apr 23, 2004
                        ","May 3, 2005
                        ","
                            80 minutes
                        ","
                        Abramorama Entertainment
                    ","
                Woody Harrelson
            ","
                Ken Kesey
            ","
                Steve Clark
            ","
                Joe Hickey
            ","
                Natalie Merchant
            ","
                Tom Ballanco
            ",Go Further,NA,No consensus yet.,"
                        
                        Comedy, 
                        
                        Documentary, 
                        
                        Kids & Family, 
                        
                        Special Interest
                        
                    ",59,29,70,961,134420,5.93,6.14,11,3.61,65,28,100,https://www.rottentomatoes.com/m/go_further
"
                Welcome to the Hotel Transylvania, Dracula's (Adam Sandler) lavish five-stake resort, where monsters and their families can live it up, free to be the monsters they are without humans to bother them. On one special weekend, Dracula has invited some of the world's most famous monsters--Frankenstein and his bride, the Mummy, the Invisible Man, a family of werewolves, and more--to celebrate his daughter Mavis's 118th birthday. For Drac, catering to all of these legendary monsters is no problem--but his world could come crashing down when one ordinary guy stumbles on the hotel and takes a shine to Mavis. -- (C) Sony
            ","PG (for some rude humor, action and scary images)
                    ",Genndy Tartakovsky,NA,NA,Don Rhymer,Peter Baynham,Robert Smigel,NA,"Sep 28, 2012
                        ","Jan 29, 2013
                        ","
                            91 minutes
                        ","
                        Sony Pictures
                    ","
                Adam Sandler
            ","
                Selena Gomez
            ","
                Andy Samberg
            ","
                Kevin James
            ","
                Fran Drescher
            ","
                Steve Buscemi
            ",Hotel Transylvania,NA,"Hotel Transylvania's buoyant, giddy tone may please children, but it might be a little too loud and thinly-scripted for older audiences.","
                        
                        Animation, 
                        
                        Comedy, 
                        
                        Kids & Family
                        
                    ",44,144,72,151,141555,5.35,5.25,35,3.85,33375,13278,91891,https://www.rottentomatoes.com/m/hotel_transylvania
"
                Skinny seventh-grader Spencer spends recess avoiding class-bully Turbo. But when Spencer dons an android cyborsuit that crashed in a meteor, Turbo will be no trouble. Spencer then learns he must defeat the outer-space arachnid, Broodwarrior.
            ","PG (violence, language)
                    ",Manny Coto,NA,NA,Manny Coto,NA,NA,NA,"Jun 1, 1997
                        ","May 26, 1998
                        ","
                            101 minutes
                        ","
                        Trimark
                    ","
                Joseph Mazzello
            ","
                Joey Simmrin
            ","
                Alex Daniels
            ","
                Joseph Simmrin
            ","
                Arthur Burghardt
            ","
                Brian Simpson
            ",Star Kid,NA,No consensus yet.,"
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",43,14,36,5,132000,5.37,5.83,3,2.81,110,196,295,https://www.rottentomatoes.com/m/star_kid
"
                For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing... and the great lamps that illuminate the city are starting to flicker. Now, two teenagers in a race against time, must search Ember for clues that will unlock the ancient mystery of the city's existence, and help the citizens escape before the lights go out forever.
            ","PG (for mild peril and some thematic elements)
                    ",Gil Kenan,NA,NA,Caroline Thompson,NA,NA,NA,"Sep 25, 2008
                        ","Jan 20, 2009
                        ","
                            95 minutes
                        ","
                        Fox Walden
                    ","
                Saoirse Ronan
            ","
                Harry Treadaway
            ","
                Tim Robbins
            ","
                Bill Murray
            ","
                Martin Landau
            ","
                Mary Kay Place
            ","
                                City of Ember
                            ",2008,"City of Ember is visually arresting, and boasts a superb cast, but is sadly lacking in both action and adventure.","
                        
                        Action & Adventure, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",53,126,46,64,141530,5.68,5.57,38,3.2,3234,3812,20255,https://www.rottentomatoes.com/m/city_of_ember
"
                In 1977, George Lucas released Star Wars, the ultimate sci-fi popcorn flick-turned-pop-culture myth machine. It quickly became the biggest money-making film of all time and changed the shape of the film industry. After two successful sequels (1980's The Empire Strikes Back and 1983's Return of the Jedi) that extended the story of the first film, Lucas took some time off to produce movies for others, with mixed success. In 1999, Lucas returned to the Star Wars saga with a new approach -- instead of picking up where Return of the Jedi left off, Star Wars: Episode I -- The Phantom Menace would be the first of a trilogy of stories to trace what happened in the intergalactic saga before the first film began. Here, Obi-Wan Kenobi (Ewan McGregor) is a young apprentice Jedi knight under the tutelage of Qui-Gon Jinn (Liam Neeson); Anakin Skywalker (Jake Lloyd), who will later father Luke Skywalker and become known as Darth Vader, is just a nine-year-old boy. When the Trade Federation cuts off all routes to the planet Naboo, Qui-Gon and Obi-Wan are assigned to settle the matter, but when they arrive on Naboo they are brought to Amidala (Natalie Portman), the Naboo queen, by a friendly but opportunistic Gungan named Jar Jar. Qui-Gon and Obi-Wan plan to escort Amidala to a meeting of Republic leaders in Coruscant, but trouble with their spacecraft strands them on the planet Tatooine, where Qui-Gon meets Anakin, the slave of a scrap dealer. Qui-Gon is soon convinced that the boy could be the leader the Jedis have been searching for, and he begins bargaining for his freedom and teaching the boy the lessons of the Force. The supporting cast includes Pernilla August as Anakin's mother, Terence Stamp as Chancellor Valorum, and Samuel L. Jackson as Jedi master Mace Windu. Jackson told a reporter before The Phantom Menace's release that the best part about doing the film was that he got to say ""May the Force be with you"" onscreen. ~ Mark Deming, Rovi
            ","PG (for sci-fi action/violence)
                    ",George Lucas,NA,NA,George Lucas,NA,NA,NA,"May 9, 1999
                        ","Oct 16, 2001
                        ","
                            131 minutes
                        ","
                        20th Century Fox
                    ","
                Liam Neeson
            ","
                Ewan McGregor
            ","
                Natalie Portman
            ","
                Jake Lloyd
            ","
                Ian McDiarmid
            ","
                Ray Park
            ",Star Wars: Episode I - The Phantom Menace,NA,"Burdened by exposition and populated with stock characters, The Phantom Menace gets the Star Wars prequels off to a bumpy -- albeit visually dazzling -- start.","
                        
                        Cult Movies, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",53,228,59,1,140820,5.94,5.5,62,3.52,153264,106045,37549,https://www.rottentomatoes.com/m/star_wars_episode_i_the_phantom_menace
"
                Jay Underwood plays an autistic boy who provides a source of fascination to a new family in town. Never uttering a sound, Underwood spends hours in his backyard, attempting to fly like the birds. Lucy Deakins, the daughter of the new family, befriends Underwood; she is encouraged by teacher Colleen Dewhurst to try to draw the boy out of his shell, and to keep a journal on the subject. Rendered unconscious in a fall, Deakins dreams that Underwood can fly. The boy is suddenly whisked away to an institution, and Deakins despairs that she'll never see him again.
            ","PG (adult situations/language, violence)
                    ",Nick Castle Jr.,NA,NA,Nick Castle Jr.,NA,NA,NA,"Aug 15, 1986
                        ","Jul 8, 2003
                        ","
                            108 minutes
                        ","
                        20th Century Fox
                    ","
                Jay Underwood
            ","
                Lucy Deakins
            ","
                Bonnie Bedelia
            ","
                Fred Savage
            ","
                Fred Gwynne
            ","
                Jason Priestley
            ","
                                The Boy Who Could Fly
                            ",1986,No consensus yet.,"
                        
                        Drama, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",63,19,69,9,133552,5.95,7.5,1,3.76,531,238,651,https://www.rottentomatoes.com/m/boy_who_could_fly
"
                When Scooby-Doo and the gang try to capture the Phantom Virus, they are accidentally transported into a video game based on their own Mystery, Inc. adventures. While pursuing the Phantom Virus through the game's ten outrageous levels, the gang travels from the prehistoric past to the space-age future and even tangles with a hair-raising horde of virtual villains from their most famous capers!
            ","NR
                    ",Jim Stenstrum,NA,NA,NA,NA,NA,NA,"Oct 9, 2001
                        ","
                            70 minutes
                        ",NA,"
                        WARNER BROTHERS PICTURES
                    ","
                Scott Innes
            ","
                Grey DeLisle
            ","
                Frank Welker
            ","
                B.J. Ward
            ",NA,NA,Scooby-Doo and the Cyber Chase,NA,No consensus yet.,"
                        
                        Kids & Family
                        
                    ",60,5,64,10,132084,5.8,0,0,3.75,280,154,573,https://www.rottentomatoes.com/m/scoobydoo_and_the_cyber_chase
"
                Robin Williams's dizzying and hilarious voicing of the Genie is the main attraction of Aladdin, the third in the series of modern Disney animated movies that began with 1989's The Little Mermaid and heralded a new age for the genre. After a sultan (Douglas Seale) gives his daughter, Jasmine (Linda Larkin), three days to find a husband, she escapes the palace and encounters the street-savvy urchin Aladdin (Scott Weinger), who charms his way into her heart. While the sultan's Vizier, Jafar (Jonathan Freeman), weaves a spell so that he may marry Jasmine and become sultan himself, Aladdin discovers the Genie's lamp in a cave, rubs it, and sets the mystical entity free, leading the Genie to pledge his undying loyalty to the dazzled youth. Aladdin begins his quest to defeat Jafar and win the hand of the princess, with the Genie's help. Monsters, Disney's trademark talking animals, and a flying carpet all figure into the ensuing adventures, but Williams' Genie, who can change into anything or anybody, steals the show as he launches into one crazed monologue after another, impersonating figures from Ed Sullivan to Elvis Presley. ~ Don Kaye, Rovi
            ","G
                    ",John Musker,Ron Clements,NA,Ron Clements,John Musker,Ted Elliott,Terry Rossio,"Nov 11, 1992
                        ","Oct 5, 2004
                        ","
                            90 minutes
                        ","
                        Walt Disney Pictures
                    ","
                Scott Weinger
            ","
                Robin Williams
            ","
                Linda Larkin
            ","
                John Freeman
            ","
                Jonathan Freeman
            ","
                Gilbert Gottfried
            ",Aladdin,NA,"A highly entertaining entry in Disney's renaissance era,"" Aladdin is beautifully drawn, with near-classic songs and a cast of scene-stealing characters.","
                        
                        Action & Adventure, 
                        
                        Animation, 
                        
                        Comedy, 
                        
                        Kids & Family, 
                        
                        Musical & Performing Arts
                        
                    ",95,74,92,939,132102,8.15,8.17,18,4.35,47327,4232,27055,https://www.rottentomatoes.com/m/disneys_aladdin
"
                A young boy struggles to find love and acceptance with his new family in this drama from director Vic Sarin. Tomas (John Bell) is an eight-year-old orphan living in a home for children without parents on an island off the Irish coastline. Tomas has become a target for bullies and knows little peace at the orphanage, so he's overjoyed when he's adopted by Maire O'Donnell (Connie Nielsen), a lovely and caring woman who takes the boy under her wing. However, while Maire shows Tomas plenty of kindness, the same cannot be said for her husband, Alec (Aidan Quinn), who doesn't hide his disappointment with his frail new son. As Tomas tries to understand Alec and live up to his expectations, he finds a baby seal on the beach, and begins caring for the abandoned animal, showing it the compassion he's longed for in his own life. A Shine of Rainbows was an official selection at the 2009 Toronto International Film Festival. ~ Mark Deming, Rovi
            ","PG (for some thematic elements, mild peril and smoking)
                    ",Vic Sarin,NA,NA,Vic Sarin,Catherine Spear,Dennis Foon,NA,"Apr 23, 2010
                        ","Mar 15, 2011
                        ","
                            100 minutes
                        ","
                        Freestyle Releasing
                    ","
                Connie Nielsen
            ","
                Aidan Quinn
            ","
                Tara Alice Scully
            ","
                Jack Gleeson
            ","
                Niamh Shaw
            ","
                Ian McElhinney
            ",A Shine of Rainbows,NA,No consensus yet.,"
                        
                        Drama, 
                        
                        Kids & Family
                        
                    ",44,9,70,661,136741,5.28,5.62,2,3.75,165,70,157,https://www.rottentomatoes.com/m/shine_of_rainbows
"
                Set in a suburban fantasy world, Disney-Pixar's ""Onward"" introduces two teenage elf brothers who embark on an extraordinary quest to discover if there is still a little magic left out there.
            ","PG (for action/peril and some mild thematic elements)
                    ",Dan Scanlon,NA,NA,Keith Bunin,Jason Headley,Dan Scanlon,H.G. Wells,"Mar 6, 2020
                        ","Mar 20, 2020
                        ","
                            114 minutes
                        ","
                        Goalpost Pictures
                    ","
                Tom Holland (II)
            ","
                Chris Pratt
            ","
                Octavia Spencer
            ","
                Julia Louis-Dreyfus
            ","
                John Ratzenberger
            ","
                Mel Rodriguez
            ",Onward,NA,"It may suffer in comparison to Pixar's classics, but Onward makes effective use of the studio's formula -- and stands on its own merits as a funny, heartwarming, dazzlingly animated adventure.","
                        
                        Action & Adventure, 
                        
                        Animation, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",88,304,95,8,134525,7.16,6.55,40,4.47,11761,947,,https://www.rottentomatoes.com/m/onward
"
                For the past 4,000 years, the Easter Bunny has brought joy and candy to kids all across the globe; however, the time has come for a new Easter Bunny to take over the tradition. But while EB (Russell Brand) is the next in line to receive the official title, he couldn't care less about becoming the official bearer of chocolate eggs and jellybeans. Escaping to Hollywood in a bid to find fame and fortune, EB hops in front of an oncoming car driven by Fred (James Marsden), who agrees to give him a place to recover until he's healthy enough to hop along home. Now, the harder Fred struggles to stop his furry new companion from sending his life into a tailspin, the more satisfaction he begins to get out of his newfound responsibility. With a little luck and a whole lot of patience, Fred just might become the man who saved Easter for everyone. ~ Jason Buchanan, Rovi
            ","PG (for some mild rude humor)
                    ",Tim Hill,NA,NA,Bryan Lynch,Ken Daurio,Cinco Paul,Brian Lynch,"Apr 1, 2011
                        ","Mar 23, 2012
                        ","
                            94 minutes
                        ","
                        Universal Pictures
                    ","
                James Marsden
            ","
                Russell Brand
            ","
                Hugh Laurie
            ","
                Kaley Cuoco
            ","
                Gary Cole
            ","
                Elizabeth Perkins
            ",Hop,NA,"It's impressively animated, but Hop's script is so uninspired that not even James Marsden's frantic mugging can give it any bounce.","
                        
                        Comedy, 
                        
                        Kids & Family
                        
                    ",25,137,53,107,141511,4.33,3.96,30,3.38,32140,28990,26452,https://www.rottentomatoes.com/m/hop_2011
"
                This film is about Walt Disney's early years. For ten years before the creation of Mickey Mouse, Walt Disney struggled with, failed at, and eventually mastered the art and business of animation. Walt Disney worked in a variety of venues and studios, refining what would become known as the Disney style. This film captures the years 1919 - 1928, creating a portrait of the artist from age seventeen to the cusp of his international renown.
            ","PG (for period smoking throughout, mild thematic elements and language)
                    ",Khoa Van Le,NA,NA,Armando Gutierrez,Arthur L. Bernstein,NA,NA,"Aug 14, 2015
                        ","Dec 8, 2015
                        ","
                            120 minutes
                        ","
                        Conglomerate Media/ Voltage
                    ","
                Thomas Ian Nicholas
            ","
                Jon Heder
            ","
                Jodie Sweetin
            ","
                Armando Gutierrez
            ","
                Ayla Kell
            ","
                David Henrie
            ",Walt Before Mickey,NA,No consensus yet.,"
                        
                        Drama, 
                        
                        Kids & Family
                        
                    ",17,6,40,658,133022,2.87,0,0,2.97,141,210,255,https://www.rottentomatoes.com/m/walt_before_mickey_2015
"
                Widowed single mom Frances Lacey (Kathy Bates) packs up her six children and resettles in a largely deserted Idaho town in this drama from filmmaker Tony Bill.
            ","PG
                    ",Tony Bill,NA,NA,Patrick Sheane Duncan,NA,NA,NA,"Jan 1, 1993
                        ","May 22, 2001
                        ","
                            105 minutes
                        ","
                        PolyGram Video
                    ","
                Kathy Bates
            ","
                Edward Furlong
            ","
                Soon-Teck Oh
            ","
                Tony Campisi
            ","
                Clarissa Lassig
            ","
                Sarah Schaub
            ","
                                A Home of Our Own
                            ",1993,No consensus yet.,"
                        
                        Drama, 
                        
                        Kids & Family
                        
                    ",50,12,72,4,132985,5.67,5.3,3,3.79,204,77,363,https://www.rottentomatoes.com/m/1046076-home_of_our_own
"
                A nervous hotel manager has all sorts of monkey business to deal with (actually orangutan business, but you get the idea) in this comedy for the family. Robert Grant (Jason Alexander) is the manager of The Majestic Hotel, a large and highly luxurious five-star facility. Grant is harried, overworked, and wants to take his two sons, Kyle (Eric Lloyd) and Brian (Graham Sack), on a well-deserved vacation, but when the owner of the Majestic, Mrs. Dubrow (Faye Dunnaway), hears that the hotel is being considered for the newly-minted and very prestigious six-star rating by the Le Monde Guide, it falls on Robert to make sure that everything is perfect when the guide's staff arrives. Since the inspectors will arrive unannounced, Robert has to chase after anyone who looks like they could be a VIP, so he finds himself giving the star treatment to new guest Lord Rutledge (Rupert Everett) when he spots Rutledge using a pocket camera to snap pictures in the lobby. However, Rutledge is actually a skilled jewel thief who has come to the Majestic to take advantage of its wealthy clientele, and he's arrived with his pet orangutan, Dunston, who has been trained to be Rutledge's partner in crime. Dunston gets lost in the hotel's air duct system; Kyle finds the friendly ape and discovers he makes a great playmate, which makes things all the more difficult for Robert. Paul Reubens (aka Pee Wee Herman) also appears as a trigger-happy animal control officer. ~ Mark Deming, Rovi
            ","PG
                    ",Ken Kwapis,Patrick Read Johnson,NA,John Hopkins,Bruce Graham,NA,NA,"Jan 12, 1996
                        ","May 28, 2002
                        ","
                            88 minutes
                        ","
                        Twentieth Century Fox Home Entertainment
                    ","
                Jason Alexander
            ","
                Faye Dunaway
            ","
                Joe Mantegna
            ","
                Eric Lloyd
            ","
                Lara Flynn Boyle
            ","
                Joe Pantoliano
            ",Dunston Checks In,NA,No consensus yet.,"
                        
                        Comedy, 
                        
                        Kids & Family
                        
                    ",12,17,40,46,132991,3.55,4.51,5,2.96,462,705,998,https://www.rottentomatoes.com/m/dunston_checks_in
"
                Disney sequel about two children with supernatural powers who are used by evil-minded adults. Bette Davis, Christopher Lee, Kim Richard, Ike Eisenmann. Dazzler: Christian Juttner. Yokomoto: Jack Soo. Eddie: Dick Bakalyan. John Hough directed.
            ","G
                    ",John Hough,NA,NA,NA,NA,NA,NA,"Mar 10, 1978
                        ","Mar 10, 2009
                        ","
                            93 minutes
                        ","
                        Buena Vista Distribution Company
                    ","
                Bette Davis
            ","
                Christopher Lee
            ","
                Kim Richards
            ","
                Ike Eisenmann
            ","
                Jack Soo
            ","
                Anthony James
            ",Return from Witch Mountain,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Kids & Family, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",50,10,40,11,133162,4.96,0,1,3.17,179,273,1141,https://www.rottentomatoes.com/m/return_from_witch_mountain
"
                In this sequel to the 2003 Disney Channel hit The Cheetah Girls, the girls travel to Spain to compete in a prominent music festival while learning a thing or two about themselves in the process. Convinced that they are destined for stardom and determined to make it to Spain to compete in the New Voices of Music Festival, New York teens Galleria (Raven Symone), Chanel (Adrienne Bailon), Aqua (Kiely Williams), and Dorinda (Sabrina Bryan) pull out all the stops to convince mothers Juanita and Dorothea that a ""cultural and educational experience"" on foreign shores is just the thing to prepare them for the rigorous demands of adulthood. When the girls finally arrive in Spain and find their priorities leading them each in different directions, they quickly discover that there may be more to life than living the wild life of a Cheetah Girl.
            ","G
                    ",Kenny Ortega,NA,NA,Felicia D. Henderson,Alison Taylor,Bethesda Brown,NA,"Nov 28, 2006
                        ","
                            96 minutes
                        ",NA,"
                        Walt Disney Home Entertainment
                    ","
                Raven-Symon
            ","
                Adrienne Bailon
            ","
                Sabrina Bryan
            ","
                Kiely Williams
            ","
                Lynn Whitfield
            ","
                Belinda Peregrin
            ","
                                The Cheetah Girls 2
                            ",2006,No consensus yet.,"
                        
                        Comedy, 
                        
                        Kids & Family, 
                        
                        Television
                        
                    ",57,7,61,66,134489,4.5,0,3,3.5,2311,1465,3957,https://www.rottentomatoes.com/m/the-cheetah-girls-2
